repeat,classifier,feature_set,accuracy,macro_f1,kappa
17,rf,optimized_action,0.6434782608695652,0.6408708312384783,0.5730713509597972
18,rf,optimized_action,0.8608695652173913,0.8601730424863842,0.8328943783489238
19,rf,optimized_action,0.7652173913043478,0.7632598039215687,0.7173675587110868
0,mlp,optimized_action,0.8608695652173913,0.8667422953299301,0.8328943783489238
1,mlp,optimized_action,0.7043478260869566,0.7178928069242071,0.6448037790697674
2,mlp,optimized_action,0.7043478260869566,0.6948726273742313,0.6463138851198553
3,mlp,optimized_action,0.7739130434782608,0.7773487773487773,0.7285766158315178
4,mlp,optimized_action,0.7130434782608696,0.7113138952761595,0.6559071538670778
5,mlp,optimized_action,0.7478260869565218,0.7502061851466276,0.6978071765132294
6,mlp,optimized_action,0.7652173913043478,0.7625479081109435,0.7181884189508079
7,mlp,optimized_action,0.6608695652173913,0.6419031190629634,0.5948143463727527
8,mlp,optimized_action,0.6869565217391305,0.6772288140709194,0.6245579033281944
9,mlp,optimized_action,0.808695652173913,0.8144165019165018,0.7702506356701779
10,mlp,optimized_action,0.5391304347826087,0.550243748251388,0.447265802122064
11,mlp,optimized_action,0.7739130434782608,0.7795208532050637,0.7287489794066951
12,mlp,optimized_action,0.7130434782608696,0.7127656762529684,0.6555010893246187
13,mlp,optimized_action,0.8,0.7987916649681357,0.7600689404934688
14,mlp,optimized_action,0.6956521739130435,0.6999330506898328,0.6348543953551664
15,mlp,optimized_action,0.7217391304347827,0.7290989519546894,0.6663342098104996
16,mlp,optimized_action,0.7391304347826086,0.7244157603913702,0.6873584050747621
17,mlp,optimized_action,0.6521739130434783,0.6455947681134685,0.5833710714609184
18,mlp,optimized_action,0.7913043478260869,0.7875297692370863,0.7491137169348241
19,mlp,optimized_action,0.808695652173913,0.8102427675743004,0.7699163332120771
0,svm,optimized_full,0.5478260869565217,0.5642641859651905,0.45690672963400236
1,svm,optimized_full,0.5304347826086957,0.5270092537991607,0.43427165892320296
2,svm,optimized_full,0.3826086956521739,0.3554773447352586,0.2627539503386004
3,svm,optimized_full,0.6086956521739131,0.6090177153683826,0.5284738041002277
