shot,classifier,feature_set,condition,true_label,predicted_label,count
3,rf,optimized_full,occluded,orchid_palm,three_finger_bent,43
3,rf,optimized_full,occluded,prayer_beads,deer_horn,39
3,rf,optimized_full,occluded,prayer_beads,flower_pinch,18
3,rf,optimized_full,occluded,prayer_beads,orchid_finger,28
3,rf,optimized_full,occluded,prayer_beads,orchid_palm,35
3,rf,optimized_full,occluded,prayer_beads,prayer_beads,225
3,rf,optimized_full,occluded,prayer_beads,three_finger_bent,28
3,rf,optimized_full,occluded,three_finger_bent,deer_horn,47
3,rf,optimized_full,occluded,three_finger_bent,flower_pinch,76
3,rf,optimized_full,occluded,three_finger_bent,orchid_finger,50
3,rf,optimized_full,occluded,three_finger_bent,orchid_palm,27
3,rf,optimized_full,occluded,three_finger_bent,prayer_beads,10
3,rf,optimized_full,occluded,three_finger_bent,three_finger_bent,150
3,rf,raw,clean,deer_horn,deer_horn,203
3,rf,raw,clean,deer_horn,flower_pinch,48
3,rf,raw,clean,deer_horn,orchid_finger,63
3,rf,raw,clean,deer_horn,orchid_palm,40
3,rf,raw,clean,deer_horn,prayer_beads,16
3,rf,raw,clean,deer_horn,three_finger_bent,10
3,rf,raw,clean,flower_pinch,deer_horn,49
3,rf,raw,clean,flower_pinch,flower_pinch,167
3,rf,raw,clean,flower_pinch,orchid_finger,23
3,rf,raw,clean,flower_pinch,orchid_palm,61
3,rf,raw,clean,flower_pinch,prayer_beads,40
3,rf,raw,clean,flower_pinch,three_finger_bent,40
3,rf,raw,clean,orchid_finger,deer_horn,91
3,rf,raw,clean,orchid_finger,flower_pinch,15
3,rf,raw,clean,orchid_finger,orchid_finger,159
3,rf,raw,clean,orchid_finger,orchid_palm,47
3,rf,raw,clean,orchid_finger,prayer_beads,36
3,rf,raw,clean,orchid_finger,three_finger_bent,19
3,rf,raw,clean,orchid_palm,deer_horn,62
3,rf,raw,clean,orchid_palm,flower_pinch,75
3,rf,raw,clean,orchid_palm,orchid_finger,40
3,rf,raw,clean,orchid_palm,orchid_palm,165
3,rf,raw,clean,orchid_palm,prayer_beads,51
3,rf,raw,clean,orchid_palm,three_finger_bent,47
3,rf,raw,clean,prayer_beads,deer_horn,32
3,rf,raw,clean,prayer_beads,flower_pinch,49
3,rf,raw,clean,prayer_beads,orchid_finger,38
3,rf,raw,clean,prayer_beads,orchid_palm,67
3,rf,raw,clean,prayer_beads,prayer_beads,150
3,rf,raw,clean,prayer_beads,three_finger_bent,37
3,rf,raw,clean,three_finger_bent,deer_horn,43
3,rf,raw,clean,three_finger_bent,flower_pinch,80
3,rf,raw,clean,three_finger_bent,orchid_finger,41
3,rf,raw,clean,three_finger_bent,orchid_palm,32
3,rf,raw,clean,three_finger_bent,prayer_beads,45
3,rf,raw,clean,three_finger_bent,three_finger_bent,119
3,rf,raw,occluded,deer_horn,deer_horn,201
3,rf,raw,occluded,deer_horn,flower_pinch,50
3,rf,raw,occluded,deer_horn,orchid_finger,61
3,rf,raw,occluded,deer_horn,orchid_palm,41
3,rf,raw,occluded,deer_horn,prayer_beads,15
3,rf,raw,occluded,deer_horn,three_finger_bent,12
3,rf,raw,occluded,flower_pinch,deer_horn,45
3,rf,raw,occluded,flower_pinch,flower_pinch,166
3,rf,raw,occluded,flower_pinch,orchid_finger,25
3,rf,raw,occluded,flower_pinch,orchid_palm,65
3,rf,raw,occluded,flower_pinch,prayer_beads,39
3,rf,raw,occluded,flower_pinch,three_finger_bent,40
3,rf,raw,occluded,orchid_finger,deer_horn,91
3,rf,raw,occluded,orchid_finger,flower_pinch,13
3,rf,raw,occluded,orchid_finger,orchid_finger,159
3,rf,raw,occluded,orchid_finger,orchid_palm,47
3,rf,raw,occluded,orchid_finger,prayer_beads,36
3,rf,raw,occluded,orchid_finger,three_finger_bent,21
3,rf,raw,occluded,orchid_palm,deer_horn,61
3,rf,raw,occluded,orchid_palm,flower_pinch,76
3,rf,raw,occluded,orchid_palm,orchid_finger,41
3,rf,raw,occluded,orchid_palm,orchid_palm,163
3,rf,raw,occluded,orchid_palm,prayer_beads,53
3,rf,raw,occluded,orchid_palm,three_finger_bent,46
3,rf,raw,occluded,prayer_beads,deer_horn,32
3,rf,raw,occluded,prayer_beads,flower_pinch,47
3,rf,raw,occluded,prayer_beads,orchid_finger,39
3,rf,raw,occluded,prayer_beads,orchid_palm,68
3,rf,raw,occluded,prayer_beads,prayer_beads,145
3,rf,raw,occluded,prayer_beads,three_finger_bent,42
3,rf,raw,occluded,three_finger_bent,deer_horn,41
3,rf,raw,occluded,three_finger_bent,flower_pinch,78
3,rf,raw,occluded,three_finger_bent,orchid_finger,41
3,rf,raw,occluded,three_finger_bent,orchid_palm,33
3,rf,raw,occluded,three_finger_bent,prayer_beads,49
3,rf,raw,occluded,three_finger_bent,three_finger_bent,118
3,rf,raw_pca17,clean,deer_horn,deer_horn,329
3,rf,raw_pca17,clean,deer_horn,flower_pinch,16
3,rf,raw_pca17,clean,deer_horn,orchid_finger,17
3,rf,raw_pca17,clean,deer_horn,orchid_palm,10
3,rf,raw_pca17,clean,deer_horn,prayer_beads,5
3,rf,raw_pca17,clean,deer_horn,three_finger_bent,3
3,rf,raw_pca17,clean,flower_pinch,deer_horn,28
3,rf,raw_pca17,clean,flower_pinch,flower_pinch,227
3,rf,raw_pca17,clean,flower_pinch,orchid_finger,21
3,rf,raw_pca17,clean,flower_pinch,orchid_palm,61
3,rf,raw_pca17,clean,flower_pinch,prayer_beads,9
3,rf,raw_pca17,clean,flower_pinch,three_finger_bent,34
3,rf,raw_pca17,clean,orchid_finger,deer_horn,54
3,rf,raw_pca17,clean,orchid_finger,flower_pinch,21
3,rf,raw_pca17,clean,orchid_finger,orchid_finger,247
3,rf,raw_pca17,clean,orchid_finger,orchid_palm,16
3,rf,raw_pca17,clean,orchid_finger,prayer_beads,13
3,rf,raw_pca17,clean,orchid_finger,three_finger_bent,16
3,rf,raw_pca17,clean,orchid_palm,deer_horn,33
3,rf,raw_pca17,clean,orchid_palm,flower_pinch,76
3,rf,raw_pca17,clean,orchid_palm,orchid_finger,34
3,rf,raw_pca17,clean,orchid_palm,orchid_palm,228
3,rf,raw_pca17,clean,orchid_palm,prayer_beads,43
3,rf,raw_pca17,clean,orchid_palm,three_finger_bent,26
3,rf,raw_pca17,clean,prayer_beads,deer_horn,21
3,rf,raw_pca17,clean,prayer_beads,flower_pinch,25
3,rf,raw_pca17,clean,prayer_beads,orchid_finger,10
3,rf,raw_pca17,clean,prayer_beads,orchid_palm,40
3,rf,raw_pca17,clean,prayer_beads,prayer_beads,244
3,rf,raw_pca17,clean,prayer_beads,three_finger_bent,33
3,rf,raw_pca17,clean,three_finger_bent,deer_horn,18
3,rf,raw_pca17,clean,three_finger_bent,flower_pinch,40
3,rf,raw_pca17,clean,three_finger_bent,orchid_finger,14
3,rf,raw_pca17,clean,three_finger_bent,orchid_palm,14
3,rf,raw_pca17,clean,three_finger_bent,prayer_beads,11
3,rf,raw_pca17,clean,three_finger_bent,three_finger_bent,263
3,rf,raw_pca17,occluded,deer_horn,deer_horn,326
3,rf,raw_pca17,occluded,deer_horn,flower_pinch,12
3,rf,raw_pca17,occluded,deer_horn,orchid_finger,21
3,rf,raw_pca17,occluded,deer_horn,orchid_palm,10
3,rf,raw_pca17,occluded,deer_horn,prayer_beads,3
3,rf,raw_pca17,occluded,deer_horn,three_finger_bent,8
3,rf,raw_pca17,occluded,flower_pinch,deer_horn,36
3,rf,raw_pca17,occluded,flower_pinch,flower_pinch,206
3,rf,raw_pca17,occluded,flower_pinch,orchid_finger,25
3,rf,raw_pca17,occluded,flower_pinch,orchid_palm,58
3,rf,raw_pca17,occluded,flower_pinch,prayer_beads,11
3,rf,raw_pca17,occluded,flower_pinch,three_finger_bent,44
3,rf,raw_pca17,occluded,orchid_finger,deer_horn,74
3,rf,raw_pca17,occluded,orchid_finger,flower_pinch,17
3,rf,raw_pca17,occluded,orchid_finger,orchid_finger,231
3,rf,raw_pca17,occluded,orchid_finger,orchid_palm,14
3,rf,raw_pca17,occluded,orchid_finger,prayer_beads,10
3,rf,raw_pca17,occluded,orchid_finger,three_finger_bent,21
3,rf,raw_pca17,occluded,orchid_palm,deer_horn,56
3,rf,raw_pca17,occluded,orchid_palm,flower_pinch,70
3,rf,raw_pca17,occluded,orchid_palm,orchid_finger,36
3,rf,raw_pca17,occluded,orchid_palm,orchid_palm,208
3,rf,raw_pca17,occluded,orchid_palm,prayer_beads,42
3,rf,raw_pca17,occluded,orchid_palm,three_finger_bent,28
3,rf,raw_pca17,occluded,prayer_beads,deer_horn,32
3,rf,raw_pca17,occluded,prayer_beads,flower_pinch,29
3,rf,raw_pca17,occluded,prayer_beads,orchid_finger,17
3,rf,raw_pca17,occluded,prayer_beads,orchid_palm,55
3,rf,raw_pca17,occluded,prayer_beads,prayer_beads,207
3,rf,raw_pca17,occluded,prayer_beads,three_finger_bent,33
3,rf,raw_pca17,occluded,three_finger_bent,deer_horn,29
3,rf,raw_pca17,occluded,three_finger_bent,flower_pinch,30
3,rf,raw_pca17,occluded,three_finger_bent,orchid_finger,19
3,rf,raw_pca17,occluded,three_finger_bent,orchid_palm,14
3,rf,raw_pca17,occluded,three_finger_bent,prayer_beads,12
3,rf,raw_pca17,occluded,three_finger_bent,three_finger_bent,256
3,svm,corrected,clean,deer_horn,deer_horn,280
3,svm,corrected,clean,deer_horn,flower_pinch,24
3,svm,corrected,clean,deer_horn,orchid_finger,59
3,svm,corrected,clean,deer_horn,orchid_palm,16
3,svm,corrected,clean,deer_horn,prayer_beads,1
3,svm,corrected,clean,deer_horn,three_finger_bent,0
3,svm,corrected,clean,flower_pinch,deer_horn,17
3,svm,corrected,clean,flower_pinch,flower_pinch,278
3,svm,corrected,clean,flower_pinch,orchid_finger,19
3,svm,corrected,clean,flower_pinch,orchid_palm,49
3,svm,corrected,clean,flower_pinch,prayer_beads,1
3,svm,corrected,clean,flower_pinch,three_finger_bent,16
3,svm,corrected,clean,orchid_finger,deer_horn,49
3,svm,corrected,clean,orchid_finger,flower_pinch,14
3,svm,corrected,clean,orchid_finger,orchid_finger,265
3,svm,corrected,clean,orchid_finger,orchid_palm,33
3,svm,corrected,clean,orchid_finger,prayer_beads,2
3,svm,corrected,clean,orchid_finger,three_finger_bent,4
3,svm,corrected,clean,orchid_palm,deer_horn,13
3,svm,corrected,clean,orchid_palm,flower_pinch,62
3,svm,corrected,clean,orchid_palm,orchid_finger,57
3,svm,corrected,clean,orchid_palm,orchid_palm,287
3,svm,corrected,clean,orchid_palm,prayer_beads,17
3,svm,corrected,clean,orchid_palm,three_finger_bent,4
3,svm,corrected,clean,prayer_beads,deer_horn,8
3,svm,corrected,clean,prayer_beads,flower_pinch,9
3,svm,corrected,clean,prayer_beads,orchid_finger,27
3,svm,corrected,clean,prayer_beads,orchid_palm,16
3,svm,corrected,clean,prayer_beads,prayer_beads,309
3,svm,corrected,clean,prayer_beads,three_finger_bent,4
3,svm,corrected,clean,three_finger_bent,deer_horn,8
3,svm,corrected,clean,three_finger_bent,flower_pinch,25
3,svm,corrected,clean,three_finger_bent,orchid_finger,11
3,svm,corrected,clean,three_finger_bent,orchid_palm,8
3,svm,corrected,clean,three_finger_bent,prayer_beads,2
3,svm,corrected,clean,three_finger_bent,three_finger_bent,306
3,svm,corrected,occluded,deer_horn,deer_horn,238
3,svm,corrected,occluded,deer_horn,flower_pinch,19
3,svm,corrected,occluded,deer_horn,orchid_finger,93
3,svm,corrected,occluded,deer_horn,orchid_palm,20
3,svm,corrected,occluded,deer_horn,prayer_beads,3
3,svm,corrected,occluded,deer_horn,three_finger_bent,7
3,svm,corrected,occluded,flower_pinch,deer_horn,42
3,svm,corrected,occluded,flower_pinch,flower_pinch,180
3,svm,corrected,occluded,flower_pinch,orchid_finger,68
3,svm,corrected,occluded,flower_pinch,orchid_palm,70
3,svm,corrected,occluded,flower_pinch,prayer_beads,4
3,svm,corrected,occluded,flower_pinch,three_finger_bent,16
3,svm,corrected,occluded,orchid_finger,deer_horn,59
3,svm,corrected,occluded,orchid_finger,flower_pinch,10
3,svm,corrected,occluded,orchid_finger,orchid_finger,248
3,svm,corrected,occluded,orchid_finger,orchid_palm,42
3,svm,corrected,occluded,orchid_finger,prayer_beads,4
3,svm,corrected,occluded,orchid_finger,three_finger_bent,4
3,svm,corrected,occluded,orchid_palm,deer_horn,34
3,svm,corrected,occluded,orchid_palm,flower_pinch,53
3,svm,corrected,occluded,orchid_palm,orchid_finger,109
3,svm,corrected,occluded,orchid_palm,orchid_palm,209
3,svm,corrected,occluded,orchid_palm,prayer_beads,29
3,svm,corrected,occluded,orchid_palm,three_finger_bent,6
3,svm,corrected,occluded,prayer_beads,deer_horn,23
3,svm,corrected,occluded,prayer_beads,flower_pinch,23
3,svm,corrected,occluded,prayer_beads,orchid_finger,69
3,svm,corrected,occluded,prayer_beads,orchid_palm,78
3,svm,corrected,occluded,prayer_beads,prayer_beads,169
3,svm,corrected,occluded,prayer_beads,three_finger_bent,11
3,svm,corrected,occluded,three_finger_bent,deer_horn,25
3,svm,corrected,occluded,three_finger_bent,flower_pinch,29
3,svm,corrected,occluded,three_finger_bent,orchid_finger,76
3,svm,corrected,occluded,three_finger_bent,orchid_palm,41
3,svm,corrected,occluded,three_finger_bent,prayer_beads,7
3,svm,corrected,occluded,three_finger_bent,three_finger_bent,182
3,svm,optimized_action,clean,deer_horn,deer_horn,278
3,svm,optimized_action,clean,deer_horn,flower_pinch,29
3,svm,optimized_action,clean,deer_horn,orchid_finger,60
3,svm,optimized_action,clean,deer_horn,orchid_palm,12
3,svm,optimized_action,clean,deer_horn,prayer_beads,1
3,svm,optimized_action,clean,deer_horn,three_finger_bent,0
3,svm,optimized_action,clean,flower_pinch,deer_horn,16
3,svm,optimized_action,clean,flower_pinch,flower_pinch,252
3,svm,optimized_action,clean,flower_pinch,orchid_finger,19
3,svm,optimized_action,clean,flower_pinch,orchid_palm,64
3,svm,optimized_action,clean,flower_pinch,prayer_beads,1
3,svm,optimized_action,clean,flower_pinch,three_finger_bent,28
3,svm,optimized_action,clean,orchid_finger,deer_horn,45
3,svm,optimized_action,clean,orchid_finger,flower_pinch,23
3,svm,optimized_action,clean,orchid_finger,orchid_finger,262
3,svm,optimized_action,clean,orchid_finger,orchid_palm,32
3,svm,optimized_action,clean,orchid_finger,prayer_beads,2
3,svm,optimized_action,clean,orchid_finger,three_finger_bent,3
3,svm,optimized_action,clean,orchid_palm,deer_horn,11
3,svm,optimized_action,clean,orchid_palm,flower_pinch,60
3,svm,optimized_action,clean,orchid_palm,orchid_finger,56
3,svm,optimized_action,clean,orchid_palm,orchid_palm,284
3,svm,optimized_action,clean,orchid_palm,prayer_beads,21
3,svm,optimized_action,clean,orchid_palm,three_finger_bent,8
3,svm,optimized_action,clean,prayer_beads,deer_horn,4
3,svm,optimized_action,clean,prayer_beads,flower_pinch,8
3,svm,optimized_action,clean,prayer_beads,orchid_finger,26
3,svm,optimized_action,clean,prayer_beads,orchid_palm,26
3,svm,optimized_action,clean,prayer_beads,prayer_beads,305
3,svm,optimized_action,clean,prayer_beads,three_finger_bent,4
3,svm,optimized_action,clean,three_finger_bent,deer_horn,6
3,svm,optimized_action,clean,three_finger_bent,flower_pinch,38
3,svm,optimized_action,clean,three_finger_bent,orchid_finger,12
3,svm,optimized_action,clean,three_finger_bent,orchid_palm,14
3,svm,optimized_action,clean,three_finger_bent,prayer_beads,3
3,svm,optimized_action,clean,three_finger_bent,three_finger_bent,287
3,svm,optimized_action,occluded,deer_horn,deer_horn,218
3,svm,optimized_action,occluded,deer_horn,flower_pinch,25
3,svm,optimized_action,occluded,deer_horn,orchid_finger,94
3,svm,optimized_action,occluded,deer_horn,orchid_palm,30
3,svm,optimized_action,occluded,deer_horn,prayer_beads,4
3,svm,optimized_action,occluded,deer_horn,three_finger_bent,9
3,svm,optimized_action,occluded,flower_pinch,deer_horn,29
3,svm,optimized_action,occluded,flower_pinch,flower_pinch,175
3,svm,optimized_action,occluded,flower_pinch,orchid_finger,67
3,svm,optimized_action,occluded,flower_pinch,orchid_palm,81
3,svm,optimized_action,occluded,flower_pinch,prayer_beads,4
3,svm,optimized_action,occluded,flower_pinch,three_finger_bent,24
3,svm,optimized_action,occluded,orchid_finger,deer_horn,43
3,svm,optimized_action,occluded,orchid_finger,flower_pinch,13
3,svm,optimized_action,occluded,orchid_finger,orchid_finger,242
3,svm,optimized_action,occluded,orchid_finger,orchid_palm,60
3,svm,optimized_action,occluded,orchid_finger,prayer_beads,5
3,svm,optimized_action,occluded,orchid_finger,three_finger_bent,4
3,svm,optimized_action,occluded,orchid_palm,deer_horn,22
3,svm,optimized_action,occluded,orchid_palm,flower_pinch,54
3,svm,optimized_action,occluded,orchid_palm,orchid_finger,116
3,svm,optimized_action,occluded,orchid_palm,orchid_palm,212
3,svm,optimized_action,occluded,orchid_palm,prayer_beads,28
3,svm,optimized_action,occluded,orchid_palm,three_finger_bent,8
3,svm,optimized_action,occluded,prayer_beads,deer_horn,12
3,svm,optimized_action,occluded,prayer_beads,flower_pinch,26
3,svm,optimized_action,occluded,prayer_beads,orchid_finger,66
3,svm,optimized_action,occluded,prayer_beads,orchid_palm,87
3,svm,optimized_action,occluded,prayer_beads,prayer_beads,167
3,svm,optimized_action,occluded,prayer_beads,three_finger_bent,15
3,svm,optimized_action,occluded,three_finger_bent,deer_horn,15
3,svm,optimized_action,occluded,three_finger_bent,flower_pinch,42
3,svm,optimized_action,occluded,three_finger_bent,orchid_finger,66
3,svm,optimized_action,occluded,three_finger_bent,orchid_palm,44
3,svm,optimized_action,occluded,three_finger_bent,prayer_beads,7
3,svm,optimized_action,occluded,three_finger_bent,three_finger_bent,186
3,svm,optimized_full,clean,deer_horn,deer_horn,150
3,svm,optimized_full,clean,deer_horn,flower_pinch,52
3,svm,optimized_full,clean,deer_horn,orchid_finger,75
3,svm,optimized_full,clean,deer_horn,orchid_palm,35
3,svm,optimized_full,clean,deer_horn,prayer_beads,14
3,svm,optimized_full,clean,deer_horn,three_finger_bent,54
3,svm,optimized_full,clean,flower_pinch,deer_horn,51
3,svm,optimized_full,clean,flower_pinch,flower_pinch,131
3,svm,optimized_full,clean,flower_pinch,orchid_finger,52
3,svm,optimized_full,clean,flower_pinch,orchid_palm,70
3,svm,optimized_full,clean,flower_pinch,prayer_beads,5
3,svm,optimized_full,clean,flower_pinch,three_finger_bent,71
3,svm,optimized_full,clean,orchid_finger,deer_horn,56
3,svm,optimized_full,clean,orchid_finger,flower_pinch,56
3,svm,optimized_full,clean,orchid_finger,orchid_finger,133
3,svm,optimized_full,clean,orchid_finger,orchid_palm,61
3,svm,optimized_full,clean,orchid_finger,prayer_beads,23
3,svm,optimized_full,clean,orchid_finger,three_finger_bent,38
3,svm,optimized_full,clean,orchid_palm,deer_horn,54
3,svm,optimized_full,clean,orchid_palm,flower_pinch,63
3,svm,optimized_full,clean,orchid_palm,orchid_finger,80
3,svm,optimized_full,clean,orchid_palm,orchid_palm,186
3,svm,optimized_full,clean,orchid_palm,prayer_beads,24
3,svm,optimized_full,clean,orchid_palm,three_finger_bent,33
3,svm,optimized_full,clean,prayer_beads,deer_horn,17
3,svm,optimized_full,clean,prayer_beads,flower_pinch,27
3,svm,optimized_full,clean,prayer_beads,orchid_finger,25
3,svm,optimized_full,clean,prayer_beads,orchid_palm,21
3,svm,optimized_full,clean,prayer_beads,prayer_beads,269
3,svm,optimized_full,clean,prayer_beads,three_finger_bent,14
3,svm,optimized_full,clean,three_finger_bent,deer_horn,40
3,svm,optimized_full,clean,three_finger_bent,flower_pinch,72
3,svm,optimized_full,clean,three_finger_bent,orchid_finger,53
3,svm,optimized_full,clean,three_finger_bent,orchid_palm,30
3,svm,optimized_full,clean,three_finger_bent,prayer_beads,6
3,svm,optimized_full,clean,three_finger_bent,three_finger_bent,159
3,svm,optimized_full,occluded,deer_horn,deer_horn,159
3,svm,optimized_full,occluded,deer_horn,flower_pinch,48
3,svm,optimized_full,occluded,deer_horn,orchid_finger,79
3,svm,optimized_full,occluded,deer_horn,orchid_palm,36
3,svm,optimized_full,occluded,deer_horn,prayer_beads,9
3,svm,optimized_full,occluded,deer_horn,three_finger_bent,49
3,svm,optimized_full,occluded,flower_pinch,deer_horn,68
3,svm,optimized_full,occluded,flower_pinch,flower_pinch,118
3,svm,optimized_full,occluded,flower_pinch,orchid_finger,77
3,svm,optimized_full,occluded,flower_pinch,orchid_palm,57
3,svm,optimized_full,occluded,flower_pinch,prayer_beads,4
3,svm,optimized_full,occluded,flower_pinch,three_finger_bent,56
3,svm,optimized_full,occluded,orchid_finger,deer_horn,54
3,svm,optimized_full,occluded,orchid_finger,flower_pinch,46
3,svm,optimized_full,occluded,orchid_finger,orchid_finger,156
3,svm,optimized_full,occluded,orchid_finger,orchid_palm,71
3,svm,optimized_full,occluded,orchid_finger,prayer_beads,11
3,svm,optimized_full,occluded,orchid_finger,three_finger_bent,29
3,svm,optimized_full,occluded,orchid_palm,deer_horn,61
3,svm,optimized_full,occluded,orchid_palm,flower_pinch,68
3,svm,optimized_full,occluded,orchid_palm,orchid_finger,96
3,svm,optimized_full,occluded,orchid_palm,orchid_palm,168
3,svm,optimized_full,occluded,orchid_palm,prayer_beads,15
3,svm,optimized_full,occluded,orchid_palm,three_finger_bent,32
3,svm,optimized_full,occluded,prayer_beads,deer_horn,36
3,svm,optimized_full,occluded,prayer_beads,flower_pinch,38
3,svm,optimized_full,occluded,prayer_beads,orchid_finger,53
3,svm,optimized_full,occluded,prayer_beads,orchid_palm,55
3,svm,optimized_full,occluded,prayer_beads,prayer_beads,165
3,svm,optimized_full,occluded,prayer_beads,three_finger_bent,26
3,svm,optimized_full,occluded,three_finger_bent,deer_horn,56
3,svm,optimized_full,occluded,three_finger_bent,flower_pinch,72
3,svm,optimized_full,occluded,three_finger_bent,orchid_finger,74
3,svm,optimized_full,occluded,three_finger_bent,orchid_palm,33
3,svm,optimized_full,occluded,three_finger_bent,prayer_beads,5
3,svm,optimized_full,occluded,three_finger_bent,three_finger_bent,120
3,svm,raw,clean,deer_horn,deer_horn,182
3,svm,raw,clean,deer_horn,flower_pinch,42
3,svm,raw,clean,deer_horn,orchid_finger,71
3,svm,raw,clean,deer_horn,orchid_palm,46
3,svm,raw,clean,deer_horn,prayer_beads,17
3,svm,raw,clean,deer_horn,three_finger_bent,22
3,svm,raw,clean,flower_pinch,deer_horn,30
3,svm,raw,clean,flower_pinch,flower_pinch,133
3,svm,raw,clean,flower_pinch,orchid_finger,27
3,svm,raw,clean,flower_pinch,orchid_palm,86
3,svm,raw,clean,flower_pinch,prayer_beads,49
3,svm,raw,clean,flower_pinch,three_finger_bent,55
3,svm,raw,clean,orchid_finger,deer_horn,67
3,svm,raw,clean,orchid_finger,flower_pinch,34
3,svm,raw,clean,orchid_finger,orchid_finger,140
3,svm,raw,clean,orchid_finger,orchid_palm,49
3,svm,raw,clean,orchid_finger,prayer_beads,48
3,svm,raw,clean,orchid_finger,three_finger_bent,29
3,svm,raw,clean,orchid_palm,deer_horn,43
3,svm,raw,clean,orchid_palm,flower_pinch,95
3,svm,raw,clean,orchid_palm,orchid_finger,52
3,svm,raw,clean,orchid_palm,orchid_palm,163
3,svm,raw,clean,orchid_palm,prayer_beads,54
3,svm,raw,clean,orchid_palm,three_finger_bent,33
3,svm,raw,clean,prayer_beads,deer_horn,5
3,svm,raw,clean,prayer_beads,flower_pinch,69
3,svm,raw,clean,prayer_beads,orchid_finger,41
3,svm,raw,clean,prayer_beads,orchid_palm,53
3,svm,raw,clean,prayer_beads,prayer_beads,156
3,svm,raw,clean,prayer_beads,three_finger_bent,49
3,svm,raw,clean,three_finger_bent,deer_horn,41
3,svm,raw,clean,three_finger_bent,flower_pinch,80
3,svm,raw,clean,three_finger_bent,orchid_finger,34
3,svm,raw,clean,three_finger_bent,orchid_palm,38
3,svm,raw,clean,three_finger_bent,prayer_beads,56
3,svm,raw,clean,three_finger_bent,three_finger_bent,111
3,svm,raw,occluded,deer_horn,deer_horn,182
3,svm,raw,occluded,deer_horn,flower_pinch,43
3,svm,raw,occluded,deer_horn,orchid_finger,67
3,svm,raw,occluded,deer_horn,orchid_palm,50
3,svm,raw,occluded,deer_horn,prayer_beads,16
3,svm,raw,occluded,deer_horn,three_finger_bent,22
3,svm,raw,occluded,flower_pinch,deer_horn,33
3,svm,raw,occluded,flower_pinch,flower_pinch,132
3,svm,raw,occluded,flower_pinch,orchid_finger,27
3,svm,raw,occluded,flower_pinch,orchid_palm,82
3,svm,raw,occluded,flower_pinch,prayer_beads,53
3,svm,raw,occluded,flower_pinch,three_finger_bent,53
3,svm,raw,occluded,orchid_finger,deer_horn,71
3,svm,raw,occluded,orchid_finger,flower_pinch,34
3,svm,raw,occluded,orchid_finger,orchid_finger,138
3,svm,raw,occluded,orchid_finger,orchid_palm,47
3,svm,raw,occluded,orchid_finger,prayer_beads,48
3,svm,raw,occluded,orchid_finger,three_finger_bent,29
3,svm,raw,occluded,orchid_palm,deer_horn,45
3,svm,raw,occluded,orchid_palm,flower_pinch,96
3,svm,raw,occluded,orchid_palm,orchid_finger,49
3,svm,raw,occluded,orchid_palm,orchid_palm,161
3,svm,raw,occluded,orchid_palm,prayer_beads,57
3,svm,raw,occluded,orchid_palm,three_finger_bent,32
3,svm,raw,occluded,prayer_beads,deer_horn,5
3,svm,raw,occluded,prayer_beads,flower_pinch,70
3,svm,raw,occluded,prayer_beads,orchid_finger,39
3,svm,raw,occluded,prayer_beads,orchid_palm,54
3,svm,raw,occluded,prayer_beads,prayer_beads,156
3,svm,raw,occluded,prayer_beads,three_finger_bent,49
3,svm,raw,occluded,three_finger_bent,deer_horn,41
3,svm,raw,occluded,three_finger_bent,flower_pinch,80
3,svm,raw,occluded,three_finger_bent,orchid_finger,34
3,svm,raw,occluded,three_finger_bent,orchid_palm,38
3,svm,raw,occluded,three_finger_bent,prayer_beads,59
3,svm,raw,occluded,three_finger_bent,three_finger_bent,108
3,svm,raw_pca17,clean,deer_horn,deer_horn,273
3,svm,raw_pca17,clean,deer_horn,flower_pinch,18
3,svm,raw_pca17,clean,deer_horn,orchid_finger,43
3,svm,raw_pca17,clean,deer_horn,orchid_palm,21
3,svm,raw_pca17,clean,deer_horn,prayer_beads,5
3,svm,raw_pca17,clean,deer_horn,three_finger_bent,20
3,svm,raw_pca17,clean,flower_pinch,deer_horn,12
3,svm,raw_pca17,clean,flower_pinch,flower_pinch,201
3,svm,raw_pca17,clean,flower_pinch,orchid_finger,44
3,svm,raw_pca17,clean,flower_pinch,orchid_palm,71
3,svm,raw_pca17,clean,flower_pinch,prayer_beads,17
3,svm,raw_pca17,clean,flower_pinch,three_finger_bent,35
3,svm,raw_pca17,clean,orchid_finger,deer_horn,37
3,svm,raw_pca17,clean,orchid_finger,flower_pinch,18
3,svm,raw_pca17,clean,orchid_finger,orchid_finger,241
3,svm,raw_pca17,clean,orchid_finger,orchid_palm,32
3,svm,raw_pca17,clean,orchid_finger,prayer_beads,19
3,svm,raw_pca17,clean,orchid_finger,three_finger_bent,20
3,svm,raw_pca17,clean,orchid_palm,deer_horn,28
3,svm,raw_pca17,clean,orchid_palm,flower_pinch,50
3,svm,raw_pca17,clean,orchid_palm,orchid_finger,64
3,svm,raw_pca17,clean,orchid_palm,orchid_palm,233
3,svm,raw_pca17,clean,orchid_palm,prayer_beads,41
3,svm,raw_pca17,clean,orchid_palm,three_finger_bent,24
3,svm,raw_pca17,clean,prayer_beads,deer_horn,15
3,svm,raw_pca17,clean,prayer_beads,flower_pinch,10
3,svm,raw_pca17,clean,prayer_beads,orchid_finger,43
3,svm,raw_pca17,clean,prayer_beads,orchid_palm,40
