repeat,shot,num_train,num_test,classifier,feature_set,condition,accuracy,macro_f1,kappa
14,3,18,115,rf,optimized_full,occluded,0.4782608695652174,0.4586401355773726,0.37714388878859006
14,3,18,115,mlp,optimized_full,clean,0.5130434782608696,0.5012210968732708,0.41808981657179
14,3,18,115,mlp,optimized_full,occluded,0.40869565217391307,0.3883895190302625,0.2936500767771655
15,3,18,115,svm,raw,clean,0.3739130434782609,0.37776364667257245,0.24966017217942915
15,3,18,115,svm,raw,occluded,0.3739130434782609,0.3738608909661541,0.24925197207362404
15,3,18,115,knn,raw,clean,0.3130434782608696,0.2946042400040246,0.17371532514779453
15,3,18,115,knn,raw,occluded,0.30434782608695654,0.29368980954346807,0.1630276564774381
15,3,18,115,rf,raw,clean,0.34782608695652173,0.35013970620272433,0.2166923985105803
15,3,18,115,rf,raw,occluded,0.3652173913043478,0.3634843126222436,0.2378574670903313
15,3,18,115,mlp,raw,clean,0.3565217391304348,0.34889627675530394,0.22692587209302328
15,3,18,115,mlp,raw,occluded,0.3391304347826087,0.3296550843433798,0.20603197674418605
15,3,18,115,svm,raw_pca17,clean,0.6086956521739131,0.6170860891677975,0.5309100797679478
15,3,18,115,svm,raw_pca17,occluded,0.5826086956521739,0.5899590679251697,0.5008138903960934
15,3,18,115,knn,raw_pca17,clean,0.6,0.5959558821674139,0.5181710538300393
15,3,18,115,knn,raw_pca17,occluded,0.5304347826086957,0.5339123839123839,0.43365253077975385
15,3,18,115,rf,raw_pca17,clean,0.5652173913043478,0.5734572234572234,0.478316095082562
15,3,18,115,rf,raw_pca17,occluded,0.5217391304347826,0.5266039945475429,0.4261477045908184
15,3,18,115,mlp,raw_pca17,clean,0.6347826086956522,0.6357269141846865,0.5616264294790343
15,3,18,115,mlp,raw_pca17,occluded,0.591304347826087,0.5912624412624412,0.5096171293776084
15,3,18,115,svm,corrected,clean,0.7217391304347827,0.7236115930881941,0.6675700090334238
15,3,18,115,svm,corrected,occluded,0.46956521739130436,0.4824548696973881,0.36835944534485865
15,3,18,115,knn,corrected,clean,0.7217391304347827,0.7341010282186753,0.6661525900390094
15,3,18,115,knn,corrected,occluded,0.5652173913043478,0.5784091252788935,0.4775102226260791
15,3,18,115,rf,corrected,clean,0.7304347826086957,0.7299281401335317,0.6770248233375611
15,3,18,115,rf,corrected,occluded,0.6869565217391305,0.6887569002012085,0.6247620774041511
15,3,18,115,mlp,corrected,clean,0.7304347826086957,0.7275517967184933,0.6774047597502488
15,3,18,115,mlp,corrected,occluded,0.5304347826086957,0.5396831191078274,0.43617214454330855
15,3,18,115,svm,optimized_action,clean,0.7043478260869566,0.7051671418434219,0.6466654617748058
15,3,18,115,svm,optimized_action,occluded,0.4782608695652174,0.47535912591638246,0.37798611737131504
15,3,18,115,knn,optimized_action,clean,0.6956521739130435,0.7005216640085061,0.6348212665577935
15,3,18,115,knn,optimized_action,occluded,0.5478260869565217,0.5515567889004805,0.4563636363636363
15,3,18,115,rf,optimized_action,clean,0.7217391304347827,0.7200845252342551,0.6668477276842295
15,3,18,115,rf,optimized_action,occluded,0.7304347826086957,0.7319667845983636,0.6770248233375611
15,3,18,115,mlp,optimized_action,clean,0.6782608695652174,0.6781930426667269,0.6145484192408732
15,3,18,115,mlp,optimized_action,occluded,0.5478260869565217,0.5527264821777699,0.45680806612771374
15,3,18,115,svm,optimized_full,clean,0.3652173913043478,0.36304137039431156,0.24109564274091488
15,3,18,115,svm,optimized_full,occluded,0.3130434782608696,0.32343875354891266,0.17871994214427778
15,3,18,115,knn,optimized_full,clean,0.40869565217391307,0.3879056957724371,0.2905098893122846
15,3,18,115,knn,optimized_full,occluded,0.391304347826087,0.3861195585133035,0.26884650317892833
15,3,18,115,rf,optimized_full,clean,0.41739130434782606,0.40987666796261885,0.30315637152934793
15,3,18,115,rf,optimized_full,occluded,0.3565217391304348,0.353724029689188,0.22797786446520907
15,3,18,115,mlp,optimized_full,clean,0.3652173913043478,0.363709071975201,0.24020273327902986
15,3,18,115,mlp,optimized_full,occluded,0.3391304347826087,0.3491695797166922,0.20804639362087718
16,3,18,115,svm,raw,clean,0.4,0.3896832316187155,0.2795532958053387
16,3,18,115,svm,raw,occluded,0.3739130434782609,0.35870467413781126,0.2472727272727272
16,3,18,115,knn,raw,clean,0.3739130434782609,0.35979529713384634,0.2449389020609155
16,3,18,115,knn,raw,occluded,0.3826086956521739,0.3747256693296648,0.25549375398924035
16,3,18,115,rf,raw,clean,0.391304347826087,0.37575864423839717,0.2686472244935042
16,3,18,115,rf,raw,occluded,0.4,0.3824119011318055,0.278570779161742
16,3,18,115,mlp,raw,clean,0.4260869565217391,0.41899739076190845,0.3109396277802995
16,3,18,115,mlp,raw,occluded,0.4260869565217391,0.41619310212660593,0.31125226860254085
16,3,18,115,svm,raw_pca17,clean,0.6869565217391305,0.6993315599863079,0.6262525954680871
16,3,18,115,svm,raw_pca17,occluded,0.5826086956521739,0.5899484550155344,0.502209396699432
16,3,18,115,knn,raw_pca17,clean,0.6695652173913044,0.6646532445340787,0.6017497493848538
16,3,18,115,knn,raw_pca17,occluded,0.6347826086956522,0.6227986633249792,0.5593869731800767
16,3,18,115,rf,raw_pca17,clean,0.7217391304347827,0.7215607952450057,0.6656065424806907
16,3,18,115,rf,raw_pca17,occluded,0.7043478260869566,0.7053799136295549,0.6448037790697675
16,3,18,115,mlp,raw_pca17,clean,0.6782608695652174,0.6703119158830514,0.6129707112970711
16,3,18,115,mlp,raw_pca17,occluded,0.6086956521739131,0.6044181536657597,0.5287314452235679
16,3,18,115,svm,corrected,clean,0.808695652173913,0.8061952137690264,0.7704382542419018
16,3,18,115,svm,corrected,occluded,0.6173913043478261,0.59563332392947,0.5424541097748441
16,3,18,115,knn,corrected,clean,0.7304347826086957,0.7332615973218557,0.6759974552394802
16,3,18,115,knn,corrected,occluded,0.6347826086956522,0.632252493436704,0.5611883346961024
16,3,18,115,rf,corrected,clean,0.8347826086956521,0.8313498392445761,0.801598111322982
16,3,18,115,rf,corrected,occluded,0.782608695652174,0.7690562613430126,0.7395597427303198
16,3,18,115,mlp,corrected,clean,0.7913043478260869,0.7917718375035449,0.7497733454215776
16,3,18,115,mlp,corrected,occluded,0.5739130434782609,0.5576187249967738,0.4899529326574946
16,3,18,115,svm,optimized_action,clean,0.808695652173913,0.8030610155610155,0.7705631631450077
16,3,18,115,svm,optimized_action,occluded,0.6086956521739131,0.5810848979577542,0.5321822455252214
16,3,18,115,knn,optimized_action,clean,0.7043478260869566,0.707121952834468,0.6447069513857338
16,3,18,115,knn,optimized_action,occluded,0.5565217391304348,0.5585144269354795,0.46754425783023146
16,3,18,115,rf,optimized_action,clean,0.8260869565217391,0.822277244877864,0.7910990009082652
16,3,18,115,rf,optimized_action,occluded,0.7478260869565218,0.7321939934263426,0.697587957925281
16,3,18,115,mlp,optimized_action,clean,0.7652173913043478,0.7671823790244843,0.7184439608269859
16,3,18,115,mlp,optimized_action,occluded,0.5478260869565217,0.5461829883131329,0.45882352941176463
16,3,18,115,svm,optimized_full,clean,0.4956521739130435,0.49672423054214226,0.39594276399203043
16,3,18,115,svm,optimized_full,occluded,0.4260869565217391,0.4297988505747126,0.313929313929314
16,3,18,115,knn,optimized_full,clean,0.43478260869565216,0.4261408942410226,0.32199546485260777
16,3,18,115,knn,optimized_full,occluded,0.3565217391304348,0.35711303284904,0.2286776035529775
16,3,18,115,rf,optimized_full,clean,0.5130434782608696,0.5072641246658927,0.4151834362513621
16,3,18,115,rf,optimized_full,occluded,0.4,0.4005651768809664,0.27942244823828555
16,3,18,115,mlp,optimized_full,clean,0.48695652173913045,0.46223994503380267,0.3845246734397678
16,3,18,115,mlp,optimized_full,occluded,0.40869565217391307,0.4039481789481789,0.29070294784580497
17,3,18,115,svm,raw,clean,0.34782608695652173,0.3607103354336139,0.21662125340599458
17,3,18,115,svm,raw,occluded,0.34782608695652173,0.3594630618592963,0.2164789244186045
17,3,18,115,knn,raw,clean,0.4260869565217391,0.4197479266424144,0.30999999999999994
17,3,18,115,knn,raw,occluded,0.4260869565217391,0.4188561259005706,0.30930930930930933
17,3,18,115,rf,raw,clean,0.4782608695652174,0.471832465950113,0.3730692349627476
17,3,18,115,rf,raw,occluded,0.46956521739130436,0.4703274831181808,0.3628519527702089
17,3,18,115,mlp,raw,clean,0.40869565217391307,0.3997221266702052,0.2890262751159197
17,3,18,115,mlp,raw,occluded,0.41739130434782606,0.41041939211376866,0.29929065114587117
17,3,18,115,svm,raw_pca17,clean,0.5478260869565217,0.5660242269437672,0.45715323166303556
17,3,18,115,svm,raw_pca17,occluded,0.5130434782608696,0.5347491039426523,0.4167195000452858
17,3,18,115,knn,raw_pca17,clean,0.6347826086956522,0.6298850394760903,0.5617457580981762
17,3,18,115,knn,raw_pca17,occluded,0.6260869565217392,0.6236218361218361,0.5516365944328587
17,3,18,115,rf,raw_pca17,clean,0.6,0.5903241495346759,0.5204423896292267
17,3,18,115,rf,raw_pca17,occluded,0.5652173913043478,0.5505872654366198,0.47954380883417813
17,3,18,115,mlp,raw_pca17,clean,0.6782608695652174,0.675902595158977,0.6125830829463716
17,3,18,115,mlp,raw_pca17,occluded,0.6260869565217392,0.6235416218498925,0.5503727950536461
17,3,18,115,svm,corrected,clean,0.782608695652174,0.7887412329272793,0.7392763217556906
17,3,18,115,svm,corrected,occluded,0.48695652173913045,0.4618426739633528,0.38708220415537486
17,3,18,115,knn,corrected,clean,0.7130434782608696,0.6931773999859105,0.65493726132024
17,3,18,115,knn,corrected,occluded,0.5826086956521739,0.5769478704962576,0.4999094038775139
17,3,18,115,rf,corrected,clean,0.782608695652174,0.7862518931627672,0.7390870314910609
17,3,18,115,rf,corrected,occluded,0.7391304347826086,0.7423920464243045,0.686847599164927
17,3,18,115,mlp,corrected,clean,0.7739130434782608,0.774873080136238,0.7283793604651163
17,3,18,115,mlp,corrected,occluded,0.5391304347826087,0.5391254619477616,0.44741613780598377
17,3,18,115,svm,optimized_action,clean,0.782608695652174,0.7835529799278089,0.7388974661701935
17,3,18,115,svm,optimized_action,occluded,0.5043478260869565,0.4940229667183227,0.40727009675377535
17,3,18,115,knn,optimized_action,clean,0.7304347826086957,0.7180392819927702,0.6761446220930233
17,3,18,115,knn,optimized_action,occluded,0.5652173913043478,0.5563079493079236,0.47883621861687664
17,3,18,115,rf,optimized_action,clean,0.7217391304347827,0.7204798857730026,0.6660617059891107
17,3,18,115,rf,optimized_action,occluded,0.7130434782608696,0.7141302816841802,0.6562188604040221
17,3,18,115,mlp,optimized_action,clean,0.7565217391304347,0.756423764511056,0.7073525402163046
17,3,18,115,mlp,optimized_action,occluded,0.5652173913043478,0.5586060740085507,0.47836342193595205
17,3,18,115,svm,optimized_full,clean,0.5043478260869565,0.5109621526288193,0.40300546448087426
17,3,18,115,svm,optimized_full,occluded,0.4956521739130435,0.4935351091233444,0.39341578755911255
17,3,18,115,knn,optimized_full,clean,0.46956521739130436,0.4601450513326006,0.36383422508388497
17,3,18,115,knn,optimized_full,occluded,0.4,0.38628322699023204,0.28111976807392636
17,3,18,115,rf,optimized_full,clean,0.4956521739130435,0.4900503482025221,0.39347094662180604
17,3,18,115,rf,optimized_full,occluded,0.41739130434782606,0.42825567502986855,0.30024520933611853
17,3,18,115,mlp,optimized_full,clean,0.5565217391304348,0.5502229931143413,0.46506749361546884
17,3,18,115,mlp,optimized_full,occluded,0.46956521739130436,0.47456627122519984,0.36151815782288166
18,3,18,115,svm,raw,clean,0.3652173913043478,0.34912354803190465,0.23424245188360848
18,3,18,115,svm,raw,occluded,0.3826086956521739,0.3655814853830865,0.2545421345750023
18,3,18,115,knn,raw,clean,0.3217391304347826,0.31909011527369224,0.1831345050541845
18,3,18,115,knn,raw,occluded,0.3217391304347826,0.32110991344917467,0.18343195266272205
18,3,18,115,rf,raw,clean,0.3130434782608696,0.30805178218971324,0.17183226982680033
18,3,18,115,rf,raw,occluded,0.30434782608695654,0.2980848518796457,0.16142557651991607
18,3,18,115,mlp,raw,clean,0.3217391304347826,0.31425113952390993,0.18306010928961758
18,3,18,115,mlp,raw,occluded,0.30434782608695654,0.3018057585352982,0.16203661535658997
18,3,18,115,svm,raw_pca17,clean,0.5826086956521739,0.5983014637074704,0.498318640370808
18,3,18,115,svm,raw_pca17,occluded,0.48695652173913045,0.49853792551917175,0.3835740892159535
18,3,18,115,knn,raw_pca17,clean,0.591304347826087,0.5923054763345145,0.5067980655169266
18,3,18,115,knn,raw_pca17,occluded,0.5826086956521739,0.5679120294909769,0.4969928922908694
18,3,18,115,rf,raw_pca17,clean,0.6869565217391305,0.6839179018966165,0.6237047809489185
18,3,18,115,rf,raw_pca17,occluded,0.6434782608695652,0.6240497449618695,0.5706610817701694
18,3,18,115,mlp,raw_pca17,clean,0.5826086956521739,0.5789666949599174,0.4977252047315741
18,3,18,115,mlp,raw_pca17,occluded,0.5478260869565217,0.5364102564102563,0.45408070111374843
18,3,18,115,svm,corrected,clean,0.782608695652174,0.7941316316316316,0.7390870314910609
18,3,18,115,svm,corrected,occluded,0.4434782608695652,0.46469176770864634,0.33260790714544797
18,3,18,115,knn,corrected,clean,0.7565217391304347,0.758782495624601,0.7074588897974017
18,3,18,115,knn,corrected,occluded,0.5739130434782609,0.5749897624897625,0.4875409239723536
18,3,18,115,rf,corrected,clean,0.7652173913043478,0.7747242555012336,0.7181116659101225
18,3,18,115,rf,corrected,occluded,0.6869565217391305,0.6958600223306105,0.6246600181323663
18,3,18,115,mlp,corrected,clean,0.7739130434782608,0.7796612121815129,0.7283546833833016
18,3,18,115,mlp,corrected,occluded,0.5391304347826087,0.5528360513197467,0.44666364049024065
18,3,18,115,svm,optimized_action,clean,0.7304347826086957,0.7378306878306878,0.6758796254204928
18,3,18,115,svm,optimized_action,occluded,0.46956521739130436,0.49343755010421675,0.36325678496868463
18,3,18,115,knn,optimized_action,clean,0.7304347826086957,0.7298127798127797,0.676056338028169
18,3,18,115,knn,optimized_action,occluded,0.5304347826086957,0.5265905029813398,0.4344777342682815
18,3,18,115,rf,optimized_action,clean,0.7391304347826086,0.7477621389386094,0.686847599164927
18,3,18,115,rf,optimized_action,occluded,0.7130434782608696,0.7175312834056466,0.655688622754491
18,3,18,115,mlp,optimized_action,clean,0.7565217391304347,0.7604164186010225,0.7076182693180786
18,3,18,115,mlp,optimized_action,occluded,0.5304347826086957,0.5410815215250698,0.4362233318202452
18,3,18,115,svm,optimized_full,clean,0.4956521739130435,0.5153963548528766,0.3963800904977375
18,3,18,115,svm,optimized_full,occluded,0.3391304347826087,0.33969009620705154,0.20826161790017217
18,3,18,115,knn,optimized_full,clean,0.4956521739130435,0.497128673377117,0.3964893231994209
18,3,18,115,knn,optimized_full,occluded,0.3739130434782609,0.378889051732914,0.2502037489812552
18,3,18,115,rf,optimized_full,clean,0.4956521739130435,0.5155463872219191,0.394572025052192
18,3,18,115,rf,optimized_full,occluded,0.3739130434782609,0.38940706343100423,0.24843423799582454
18,3,18,115,mlp,optimized_full,clean,0.5130434782608696,0.5224422201312958,0.41634946528910644
18,3,18,115,mlp,optimized_full,occluded,0.391304347826087,0.38817224316316873,0.2686472244935042
19,3,18,115,svm,raw,clean,0.3652173913043478,0.3632532757919755,0.23445194236731737
19,3,18,115,svm,raw,occluded,0.3739130434782609,0.37113117761724573,0.24438766198211348
19,3,18,115,knn,raw,clean,0.30434782608695654,0.28659128705148035,0.16553287981859421
19,3,18,115,knn,raw,occluded,0.3130434782608696,0.2956776229039417,0.17573943023044825
19,3,18,115,rf,raw,clean,0.4,0.3970928292806955,0.28007621121393567
19,3,18,115,rf,raw,occluded,0.3739130434782609,0.372375473044166,0.24829777576032674
19,3,18,115,mlp,raw,clean,0.4,0.38886127100412815,0.28027210884353726
19,3,18,115,mlp,raw,occluded,0.391304347826087,0.3805274991055998,0.2693773824650574
19,3,18,115,svm,raw_pca17,clean,0.5652173913043478,0.582117502457987,0.47507759722475806
19,3,18,115,svm,raw_pca17,occluded,0.48695652173913045,0.49229570665740874,0.37928826273899907
19,3,18,115,knn,raw_pca17,clean,0.5304347826086957,0.495476634914985,0.43800904977375565
19,3,18,115,knn,raw_pca17,occluded,0.4782608695652174,0.4417182597871329,0.3761866015730947
19,3,18,115,rf,raw_pca17,clean,0.7217391304347827,0.7242982299302699,0.666092006170039
19,3,18,115,rf,raw_pca17,occluded,0.6347826086956522,0.6355955650073297,0.5620239390642002
19,3,18,115,mlp,raw_pca17,clean,0.6434782608695652,0.6327763474234511,0.571246703646449
19,3,18,115,mlp,raw_pca17,occluded,0.5304347826086957,0.5114647754383527,0.4360185269276179
19,3,18,115,svm,corrected,clean,0.7913043478260869,0.7957255492139214,0.7495690046275292
19,3,18,115,svm,corrected,occluded,0.48695652173913045,0.4927960927960928,0.3807611572510724
19,3,18,115,knn,corrected,clean,0.7304347826086957,0.7270010232385076,0.6769955603877865
19,3,18,115,knn,corrected,occluded,0.5304347826086957,0.5142289865358971,0.435608470417159
19,3,18,115,rf,corrected,clean,0.7652173913043478,0.7648796016896146,0.7184694895276089
19,3,18,115,rf,corrected,occluded,0.7304347826086957,0.7283474183426044,0.6766439909297053
19,3,18,115,mlp,corrected,clean,0.8,0.7992607992607993,0.7603515448038416
19,3,18,115,mlp,corrected,occluded,0.6,0.6003336940836941,0.5191346241250796
19,3,18,115,svm,optimized_action,clean,0.7391304347826086,0.7532956869727383,0.6871315861068286
19,3,18,115,svm,optimized_action,occluded,0.4260869565217391,0.4454124482482691,0.30741856008759927
19,3,18,115,knn,optimized_action,clean,0.6521739130434783,0.6481221459086935,0.5824634655532359
19,3,18,115,knn,optimized_action,occluded,0.46956521739130436,0.4413508289494659,0.36122746312147147
19,3,18,115,rf,optimized_action,clean,0.7913043478260869,0.7873322898032201,0.7496371552975327
19,3,18,115,rf,optimized_action,occluded,0.6695652173913044,0.6623424808207418,0.6027633851468048
19,3,18,115,mlp,optimized_action,clean,0.7478260869565218,0.7475930992057437,0.6970385174418605
19,3,18,115,mlp,optimized_action,occluded,0.5652173913043478,0.5711074842123229,0.4748378847383323
19,3,18,115,svm,optimized_full,clean,0.3652173913043478,0.39644260920959323,0.24191800614050918
19,3,18,115,svm,optimized_full,occluded,0.30434782608695654,0.31806215239719077,0.16538147509752332
19,3,18,115,knn,optimized_full,clean,0.3565217391304348,0.3560209942562884,0.22986425339366523
19,3,18,115,knn,optimized_full,occluded,0.30434782608695654,0.3176178641061755,0.16674214292183676
19,3,18,115,rf,optimized_full,clean,0.40869565217391307,0.40368747972002045,0.2919873245812584
19,3,18,115,rf,optimized_full,occluded,0.391304347826087,0.3776610579200093,0.2708993750566072
19,3,18,115,mlp,optimized_full,clean,0.3217391304347826,0.33074725849034503,0.18845562290780782
19,3,18,115,mlp,optimized_full,occluded,0.24347826086956523,0.2526781647471303,0.09440622737146986
