shot,num_train,classifier,feature_set,repeats,accuracy_mean,accuracy_std,accuracy_ci95,macro_f1_mean,macro_f1_std,macro_f1_ci95,kappa_mean,kappa_std,kappa_ci95
20,120,mlp,raw,20,0.7430434782608695,0.053495932039749644,0.024054704675658168,0.7429452049185515,0.05429189082234493,0.02441261139340821,0.6914752926887141,0.06432692996506419,0.028924915297327835
20,120,mlp,raw_pca17,20,0.8895652173913042,0.02832434343461274,0.012736178069488877,0.8913231191622278,0.0279017853413977,0.012546172778375445,0.8673240846870748,0.03405914715646768,0.01531486031021672
20,120,rf,corrected,20,0.9317391304347826,0.019690420650824797,0.00885389291550491,0.9326579268221084,0.019809825438471172,0.00890758385599659,0.9180177399339684,0.023647856599275353,0.010633373137329582
20,120,rf,optimized_action,20,0.931304347826087,0.021808584702581662,0.009806335629873313,0.9326646313020583,0.021763081509229787,0.009785874898820615,0.917515644126644,0.026184993962000733,0.011774209228129707
20,120,rf,optimized_full,20,0.8004347826086956,0.03922452456094448,0.017637497252230985,0.8001075601079662,0.03895472267490379,0.017516179528767037,0.7606009167135682,0.046903202335127445,0.02109025186580171
20,120,rf,raw,20,0.7904347826086957,0.04077695334849864,0.01833555436780489,0.7914833397403188,0.04063706482554633,0.01827265281662467,0.7483173955425528,0.0491239878264503,0.022088838806993128
20,120,rf,raw_pca17,20,0.9260869565217392,0.014679950448812287,0.006600910746579596,0.9271670531906497,0.015011685307035868,0.006750076930641224,0.9112362908213463,0.017615471986534174,0.007920882209203435
20,120,svm,corrected,20,0.9091304347826087,0.026155706509034843,0.011761039983199583,0.9109583563349508,0.02492462198522752,0.011207476870607127,0.8908497405148182,0.03141118882718178,0.014124193035608013
20,120,svm,optimized_action,20,0.8991304347826086,0.03199716433560713,0.014387679758147335,0.9012635540844489,0.030596666491605615,0.013757939126442473,0.8788562758727931,0.03839995526786814,0.017266725680014434
20,120,svm,optimized_full,20,0.7495652173913043,0.04175724244710598,0.01877634610401103,0.7519016191393945,0.042292953898001744,0.019017231349885255,0.6994776698905606,0.05000904507943529,0.022486809083046715
20,120,svm,raw,20,0.7439130434782608,0.04513998391058657,0.02029741217007503,0.74470107841761,0.0467837259172334,0.021036528716422587,0.6924261430383567,0.054298007825834736,0.024415361933623828
20,120,svm,raw_pca17,20,0.8865217391304349,0.031649665452440676,0.014231425203997708,0.8888184157690635,0.03092879324028949,0.013907281525945689,0.8637726236328935,0.03796085870231858,0.01706928378479627
40,240,knn,corrected,20,0.9226086956521738,0.02145906552913578,0.009649172642424592,0.9239196389906855,0.02085509302661749,0.009377593484414963,0.9070815036534954,0.025740540340156066,0.011574358506628938
40,240,knn,optimized_action,20,0.9134782608695652,0.02435946926579379,0.010953353215886573,0.9155974711406145,0.02384872545091146,0.010723694788348857,0.896113083532019,0.029229082343478197,0.013142998297336575
40,240,knn,optimized_full,20,0.7152173913043478,0.03667411278005452,0.016490692255076392,0.7144658929875667,0.035079212383558295,0.015773537575047635,0.6585080579678142,0.043884369528569465,0.019732819088053615
40,240,knn,raw,20,0.6665217391304348,0.04393456209741793,0.019755388419487364,0.6634089150745465,0.0440172357104577,0.019792563009597575,0.5996460095001925,0.052730963622070394,0.023710732925435983
40,240,knn,raw_pca17,20,0.9017391304347825,0.016291299126256664,0.0073254614757198265,0.9036016886957183,0.016374654410449052,0.007362942582562001,0.8820557006121241,0.01954551829420888,0.008788736869758985
40,240,mlp,corrected,20,0.9421739130434783,0.02417250543290025,0.010869284023822747,0.9432504342062895,0.02359872043500911,0.010611278823327523,0.93055119490915,0.029017419601497285,0.013047823121298745
40,240,mlp,optimized_action,20,0.9404347826086955,0.021525032686063598,0.009678835093711775,0.9416898908746456,0.021024668627115946,0.009453843973651354,0.9284618587137926,0.02584439666611485,0.01162105800609333
40,240,mlp,optimized_full,20,0.8534782608695652,0.02479023528721467,0.01114704924163089,0.8539765169570724,0.026155644394450304,0.011761012053076112,0.8240529040581807,0.029760243097002606,0.013381837300119737
40,240,mlp,raw,20,0.8639130434782609,0.021699964719074403,0.009757494128743837,0.8644011702666298,0.021978843998025167,0.009882893545849728,0.8366001727669188,0.026059029143272832,0.011717568537922255
