shot,classifier,feature_set,true_label,predicted_label,count
1,mlp,raw,orchid_palm,prayer_beads,0
1,mlp,raw,orchid_palm,three_finger_bent,1
1,mlp,raw,prayer_beads,deer_horn,6
1,mlp,raw,prayer_beads,flower_pinch,3
1,mlp,raw,prayer_beads,orchid_finger,5
1,mlp,raw,prayer_beads,orchid_palm,10
1,mlp,raw,prayer_beads,prayer_beads,5
1,mlp,raw,prayer_beads,three_finger_bent,7
1,mlp,raw,three_finger_bent,deer_horn,4
1,mlp,raw,three_finger_bent,flower_pinch,9
1,mlp,raw,three_finger_bent,orchid_finger,7
1,mlp,raw,three_finger_bent,orchid_palm,8
1,mlp,raw,three_finger_bent,prayer_beads,5
1,mlp,raw,three_finger_bent,three_finger_bent,3
1,mlp,raw_pca11,deer_horn,deer_horn,21
1,mlp,raw_pca11,deer_horn,flower_pinch,1
1,mlp,raw_pca11,deer_horn,orchid_finger,9
1,mlp,raw_pca11,deer_horn,orchid_palm,4
1,mlp,raw_pca11,deer_horn,prayer_beads,2
1,mlp,raw_pca11,deer_horn,three_finger_bent,1
1,mlp,raw_pca11,flower_pinch,deer_horn,2
1,mlp,raw_pca11,flower_pinch,flower_pinch,0
1,mlp,raw_pca11,flower_pinch,orchid_finger,4
1,mlp,raw_pca11,flower_pinch,orchid_palm,22
1,mlp,raw_pca11,flower_pinch,prayer_beads,6
1,mlp,raw_pca11,flower_pinch,three_finger_bent,4
1,mlp,raw_pca11,orchid_finger,deer_horn,8
1,mlp,raw_pca11,orchid_finger,flower_pinch,1
1,mlp,raw_pca11,orchid_finger,orchid_finger,24
1,mlp,raw_pca11,orchid_finger,orchid_palm,3
1,mlp,raw_pca11,orchid_finger,prayer_beads,0
1,mlp,raw_pca11,orchid_finger,three_finger_bent,2
1,mlp,raw_pca11,orchid_palm,deer_horn,3
1,mlp,raw_pca11,orchid_palm,flower_pinch,1
1,mlp,raw_pca11,orchid_palm,orchid_finger,6
1,mlp,raw_pca11,orchid_palm,orchid_palm,30
1,mlp,raw_pca11,orchid_palm,prayer_beads,2
1,mlp,raw_pca11,orchid_palm,three_finger_bent,2
1,mlp,raw_pca11,prayer_beads,deer_horn,3
1,mlp,raw_pca11,prayer_beads,flower_pinch,4
1,mlp,raw_pca11,prayer_beads,orchid_finger,8
1,mlp,raw_pca11,prayer_beads,orchid_palm,6
1,mlp,raw_pca11,prayer_beads,prayer_beads,7
1,mlp,raw_pca11,prayer_beads,three_finger_bent,8
1,mlp,raw_pca11,three_finger_bent,deer_horn,3
1,mlp,raw_pca11,three_finger_bent,flower_pinch,1
1,mlp,raw_pca11,three_finger_bent,orchid_finger,6
1,mlp,raw_pca11,three_finger_bent,orchid_palm,0
1,mlp,raw_pca11,three_finger_bent,prayer_beads,1
1,mlp,raw_pca11,three_finger_bent,three_finger_bent,25
1,mlp,raw_pca17,deer_horn,deer_horn,30
1,mlp,raw_pca17,deer_horn,flower_pinch,3
1,mlp,raw_pca17,deer_horn,orchid_finger,2
1,mlp,raw_pca17,deer_horn,orchid_palm,0
1,mlp,raw_pca17,deer_horn,prayer_beads,2
1,mlp,raw_pca17,deer_horn,three_finger_bent,1
1,mlp,raw_pca17,flower_pinch,deer_horn,4
1,mlp,raw_pca17,flower_pinch,flower_pinch,2
1,mlp,raw_pca17,flower_pinch,orchid_finger,2
1,mlp,raw_pca17,flower_pinch,orchid_palm,8
1,mlp,raw_pca17,flower_pinch,prayer_beads,7
1,mlp,raw_pca17,flower_pinch,three_finger_bent,15
1,mlp,raw_pca17,orchid_finger,deer_horn,6
1,mlp,raw_pca17,orchid_finger,flower_pinch,1
1,mlp,raw_pca17,orchid_finger,orchid_finger,18
1,mlp,raw_pca17,orchid_finger,orchid_palm,4
1,mlp,raw_pca17,orchid_finger,prayer_beads,8
1,mlp,raw_pca17,orchid_finger,three_finger_bent,1
1,mlp,raw_pca17,orchid_palm,deer_horn,5
1,mlp,raw_pca17,orchid_palm,flower_pinch,3
1,mlp,raw_pca17,orchid_palm,orchid_finger,4
1,mlp,raw_pca17,orchid_palm,orchid_palm,21
1,mlp,raw_pca17,orchid_palm,prayer_beads,7
1,mlp,raw_pca17,orchid_palm,three_finger_bent,4
1,mlp,raw_pca17,prayer_beads,deer_horn,0
