repeat,shot,classifier,feature_set,encoding,num_features,accuracy,macro_f1
6,3,rf,optimized_full,global4,252,0.5739130434782609,0.5872117779482743
6,3,mlp,optimized_full,global4,252,0.5304347826086957,0.5364092949458803
6,3,svm,optimized_full,global5,315,0.4956521739130435,0.5076595599239418
6,3,knn,optimized_full,global5,315,0.45217391304347826,0.4548364153627311
6,3,rf,optimized_full,global5,315,0.5565217391304348,0.5589463516182038
6,3,mlp,optimized_full,global5,315,0.5043478260869565,0.5101542514024581
6,3,svm,optimized_full,pyramid,945,0.45217391304347826,0.4597283041555487
6,3,knn,optimized_full,pyramid,945,0.4,0.38858414384730183
6,3,rf,optimized_full,pyramid,945,0.5652173913043478,0.5581117209406683
6,3,mlp,optimized_full,pyramid,945,0.5130434782608696,0.522817493744812
6,3,svm,optimized_full,resample16,1008,0.4260869565217391,0.42076867869171214
6,3,knn,optimized_full,resample16,1008,0.3826086956521739,0.33706335934596804
6,3,rf,optimized_full,resample16,1008,0.4956521739130435,0.4812875984797
6,3,mlp,optimized_full,resample16,1008,0.4,0.3825628574564745
7,3,svm,raw,global4,252,0.3826086956521739,0.35607085634242064
7,3,knn,raw,global4,252,0.30434782608695654,0.29552703455142476
7,3,rf,raw,global4,252,0.3826086956521739,0.34788318988084826
7,3,mlp,raw,global4,252,0.3652173913043478,0.3470286830321574
7,3,svm,raw,global5,315,0.3826086956521739,0.3564580775885227
7,3,knn,raw,global5,315,0.3565217391304348,0.3390974167444756
7,3,rf,raw,global5,315,0.4,0.36951265354626694
7,3,mlp,raw,global5,315,0.391304347826087,0.37988325053973043
7,3,svm,raw,pyramid,945,0.3652173913043478,0.3392717609501484
7,3,knn,raw,pyramid,945,0.3739130434782609,0.3473623619101165
7,3,rf,raw,pyramid,945,0.43478260869565216,0.42697483675744546
7,3,mlp,raw,pyramid,945,0.3130434782608696,0.2921454223526083
7,3,svm,raw,resample16,1008,0.4260869565217391,0.41336702261792196
7,3,knn,raw,resample16,1008,0.45217391304347826,0.4410496993801827
7,3,rf,raw,resample16,1008,0.4956521739130435,0.4833986825367717
7,3,mlp,raw,resample16,1008,0.40869565217391307,0.39441838774337734
7,3,svm,raw_pca11,global4,44,0.6,0.6083842083842084
7,3,knn,raw_pca11,global4,44,0.5478260869565217,0.5529467904797883
7,3,rf,raw_pca11,global4,44,0.6869565217391305,0.6950740634251273
7,3,mlp,raw_pca11,global4,44,0.591304347826087,0.5920335603841386
7,3,svm,raw_pca11,global5,55,0.6086956521739131,0.6119267594043266
7,3,knn,raw_pca11,global5,55,0.5217391304347826,0.5192396240803724
7,3,rf,raw_pca11,global5,55,0.6521739130434783,0.6531763356163065
7,3,mlp,raw_pca11,global5,55,0.6260869565217392,0.6254780996558167
7,3,svm,raw_pca11,pyramid,165,0.6086956521739131,0.6077475745137646
7,3,knn,raw_pca11,pyramid,165,0.5217391304347826,0.5270929313459801
7,3,rf,raw_pca11,pyramid,165,0.6608695652173913,0.6467071935157042
7,3,mlp,raw_pca11,pyramid,165,0.6173913043478261,0.6224618948765058
7,3,svm,raw_pca11,resample16,176,0.6521739130434783,0.6645472808939356
7,3,knn,raw_pca11,resample16,176,0.5739130434782609,0.5699232478137143
7,3,rf,raw_pca11,resample16,176,0.7652173913043478,0.7655771317536023
7,3,mlp,raw_pca11,resample16,176,0.6782608695652174,0.6732216964775105
7,3,svm,raw_pca17,global4,68,0.6695652173913044,0.6709885594294197
7,3,knn,raw_pca17,global4,68,0.6347826086956522,0.6344272844272844
7,3,rf,raw_pca17,global4,68,0.7652173913043478,0.7667884889736847
7,3,mlp,raw_pca17,global4,68,0.6782608695652174,0.6788876650867864
7,3,svm,raw_pca17,global5,85,0.6434782608695652,0.6427976492271977
7,3,knn,raw_pca17,global5,85,0.6086956521739131,0.6067690058479532
7,3,rf,raw_pca17,global5,85,0.7043478260869566,0.7007572499567574
7,3,mlp,raw_pca17,global5,85,0.6956521739130435,0.7017798164856989
7,3,svm,raw_pca17,pyramid,255,0.6434782608695652,0.6540571975916804
7,3,knn,raw_pca17,pyramid,255,0.6,0.5944324417874021
7,3,rf,raw_pca17,pyramid,255,0.7739130434782608,0.7811739794530782
7,3,mlp,raw_pca17,pyramid,255,0.6869565217391305,0.6940718739984346
7,3,svm,raw_pca17,resample16,272,0.7043478260869566,0.7189935974925833
7,3,knn,raw_pca17,resample16,272,0.6695652173913044,0.6812304075235108
7,3,rf,raw_pca17,resample16,272,0.8173913043478261,0.8224255989735866
7,3,mlp,raw_pca17,resample16,272,0.7739130434782608,0.7798287564918992
7,3,svm,joint_angle,global4,44,0.7391304347826086,0.7469413234119117
7,3,knn,joint_angle,global4,44,0.6086956521739131,0.6137254901960784
7,3,rf,joint_angle,global4,44,0.8521739130434782,0.8494659143459454
7,3,mlp,joint_angle,global4,44,0.6782608695652174,0.6883812827835599
7,3,svm,joint_angle,global5,55,0.7217391304347827,0.7285802858692884
7,3,knn,joint_angle,global5,55,0.6434782608695652,0.6544938884644768
7,3,rf,joint_angle,global5,55,0.8260869565217391,0.8254174567538621
7,3,mlp,joint_angle,global5,55,0.7565217391304347,0.7587770285980006
7,3,svm,joint_angle,pyramid,165,0.782608695652174,0.7797302067104813
7,3,knn,joint_angle,pyramid,165,0.7391304347826086,0.7367915728164176
7,3,rf,joint_angle,pyramid,165,0.8695652173913043,0.8734731499437381
7,3,mlp,joint_angle,pyramid,165,0.782608695652174,0.7867584459810623
7,3,svm,joint_angle,resample16,176,0.8434782608695652,0.8484970496542648
7,3,knn,joint_angle,resample16,176,0.7913043478260869,0.7927360948928501
7,3,rf,joint_angle,resample16,176,0.9217391304347826,0.9230972730972731
7,3,mlp,joint_angle,resample16,176,0.8,0.8062924087875949
7,3,svm,corrected,global4,68,0.6695652173913044,0.6616958444929724
7,3,knn,corrected,global4,68,0.6434782608695652,0.6222307104660046
7,3,rf,corrected,global4,68,0.808695652173913,0.8048477719209427
7,3,mlp,corrected,global4,68,0.6521739130434783,0.629469696969697
7,3,svm,corrected,global5,85,0.6521739130434783,0.6519570477427282
7,3,knn,corrected,global5,85,0.5739130434782609,0.5696124356572118
7,3,rf,corrected,global5,85,0.7652173913043478,0.7643792529757443
7,3,mlp,corrected,global5,85,0.7130434782608696,0.7157187786676129
7,3,svm,corrected,pyramid,255,0.7130434782608696,0.6992724039337355
7,3,knn,corrected,pyramid,255,0.6869565217391305,0.6832190431455137
7,3,rf,corrected,pyramid,255,0.808695652173913,0.8152694304816946
7,3,mlp,corrected,pyramid,255,0.7391304347826086,0.734178527409783
7,3,svm,corrected,resample16,272,0.8347826086956521,0.8402957165576629
7,3,knn,corrected,resample16,272,0.7739130434782608,0.780055212842098
7,3,rf,corrected,resample16,272,0.9043478260869565,0.9064277255816796
7,3,mlp,corrected,resample16,272,0.808695652173913,0.8152135854341737
7,3,svm,optimized_action,global4,68,0.7043478260869566,0.6957499150738684
7,3,knn,optimized_action,global4,68,0.6521739130434783,0.6431780208095997
7,3,rf,optimized_action,global4,68,0.8,0.8040145963603567
7,3,mlp,optimized_action,global4,68,0.7043478260869566,0.7057191628720338
7,3,svm,optimized_action,global5,85,0.6434782608695652,0.6356493555276517
7,3,knn,optimized_action,global5,85,0.591304347826087,0.5900871850916454
7,3,rf,optimized_action,global5,85,0.8434782608695652,0.8462425716640586
7,3,mlp,optimized_action,global5,85,0.6521739130434783,0.64247380016548
7,3,svm,optimized_action,pyramid,255,0.6869565217391305,0.6684941051781417
7,3,knn,optimized_action,pyramid,255,0.6260869565217392,0.6307166594763194
7,3,rf,optimized_action,pyramid,255,0.8173913043478261,0.8229765624635262
7,3,mlp,optimized_action,pyramid,255,0.6956521739130435,0.6869111280875987
7,3,svm,optimized_action,resample16,272,0.8,0.8029215311568253
7,3,knn,optimized_action,resample16,272,0.7130434782608696,0.7289125457171229
7,3,rf,optimized_action,resample16,272,0.8782608695652174,0.8786965709418117
7,3,mlp,optimized_action,resample16,272,0.7217391304347827,0.7201116557734205
7,3,svm,optimized_full,global4,252,0.3826086956521739,0.37467595757069444
7,3,knn,optimized_full,global4,252,0.3652173913043478,0.35472088821649433
7,3,rf,optimized_full,global4,252,0.4434782608695652,0.42074635909651265
7,3,mlp,optimized_full,global4,252,0.34782608695652173,0.3188285291943828
7,3,svm,optimized_full,global5,315,0.3826086956521739,0.3782795881833572
7,3,knn,optimized_full,global5,315,0.3391304347826087,0.3104761904761905
7,3,rf,optimized_full,global5,315,0.4434782608695652,0.41735438051227525
7,3,mlp,optimized_full,global5,315,0.3739130434782609,0.35314071581795686
7,3,svm,optimized_full,pyramid,945,0.3652173913043478,0.36211218941273215
7,3,knn,optimized_full,pyramid,945,0.3739130434782609,0.3589309318332838
7,3,rf,optimized_full,pyramid,945,0.4608695652173913,0.45850756502385576
7,3,mlp,optimized_full,pyramid,945,0.4260869565217391,0.4218425733974199
7,3,svm,optimized_full,resample16,1008,0.40869565217391307,0.4122807142486777
7,3,knn,optimized_full,resample16,1008,0.30434782608695654,0.2871473447131342
7,3,rf,optimized_full,resample16,1008,0.46956521739130436,0.48046579894748714
7,3,mlp,optimized_full,resample16,1008,0.40869565217391307,0.40949328449328454
8,3,svm,raw,global4,252,0.3652173913043478,0.3481407971029144
8,3,knn,raw,global4,252,0.3739130434782609,0.36310264199464765
8,3,rf,raw,global4,252,0.4260869565217391,0.40094666129809714
8,3,mlp,raw,global4,252,0.3739130434782609,0.37613530549577057
8,3,svm,raw,global5,315,0.3739130434782609,0.3554070688428703
8,3,knn,raw,global5,315,0.3652173913043478,0.358390022675737
8,3,rf,raw,global5,315,0.4260869565217391,0.3999390769101489
8,3,mlp,raw,global5,315,0.3826086956521739,0.3751403590837547
8,3,svm,raw,pyramid,945,0.34782608695652173,0.3285806287089984
8,3,knn,raw,pyramid,945,0.3565217391304348,0.34568037281922276
8,3,rf,raw,pyramid,945,0.45217391304347826,0.4226886892387854
8,3,mlp,raw,pyramid,945,0.3565217391304348,0.33625977017028585
8,3,svm,raw,resample16,1008,0.4,0.3894130931724917
8,3,knn,raw,resample16,1008,0.41739130434782606,0.4129957316663306
8,3,rf,raw,resample16,1008,0.45217391304347826,0.42568146623024666
8,3,mlp,raw,resample16,1008,0.4434782608695652,0.43984126984126976
8,3,svm,raw_pca11,global4,44,0.591304347826087,0.589324287245167
8,3,knn,raw_pca11,global4,44,0.5130434782608696,0.5010714285714285
8,3,rf,raw_pca11,global4,44,0.591304347826087,0.595977897097718
8,3,mlp,raw_pca11,global4,44,0.6173913043478261,0.5938503431931136
8,3,svm,raw_pca11,global5,55,0.6521739130434783,0.6561473640615056
8,3,knn,raw_pca11,global5,55,0.6,0.5903936996195746
8,3,rf,raw_pca11,global5,55,0.6434782608695652,0.6473994952772542
8,3,mlp,raw_pca11,global5,55,0.6695652173913044,0.6762597236735167
8,3,svm,raw_pca11,pyramid,165,0.5826086956521739,0.585900422073306
8,3,knn,raw_pca11,pyramid,165,0.5304347826086957,0.5258954686747466
8,3,rf,raw_pca11,pyramid,165,0.6347826086956522,0.6481739432529735
8,3,mlp,raw_pca11,pyramid,165,0.5304347826086957,0.5463595890705865
8,3,svm,raw_pca11,resample16,176,0.6782608695652174,0.6962341104671014
8,3,knn,raw_pca11,resample16,176,0.7130434782608696,0.7002756117286818
8,3,rf,raw_pca11,resample16,176,0.7043478260869566,0.6998512734198602
8,3,mlp,raw_pca11,resample16,176,0.7478260869565218,0.7447030997034609
8,3,svm,raw_pca17,global4,68,0.6347826086956522,0.6339629524222549
8,3,knn,raw_pca17,global4,68,0.6173913043478261,0.6005104996557412
8,3,rf,raw_pca17,global4,68,0.6695652173913044,0.666746570423041
8,3,mlp,raw_pca17,global4,68,0.6869565217391305,0.6616565545136973
8,3,svm,raw_pca17,global5,85,0.6695652173913044,0.6694929935841119
8,3,knn,raw_pca17,global5,85,0.6260869565217392,0.6168507289511305
8,3,rf,raw_pca17,global5,85,0.7304347826086957,0.7322115384615385
8,3,mlp,raw_pca17,global5,85,0.7043478260869566,0.6990777109824728
8,3,svm,raw_pca17,pyramid,255,0.6695652173913044,0.6736377479110036
8,3,knn,raw_pca17,pyramid,255,0.5652173913043478,0.5408131203465244
8,3,rf,raw_pca17,pyramid,255,0.7391304347826086,0.7392989065900073
8,3,mlp,raw_pca17,pyramid,255,0.6782608695652174,0.6569985443713473
8,3,svm,raw_pca17,resample16,272,0.7739130434782608,0.7727376606532617
8,3,knn,raw_pca17,resample16,272,0.6521739130434783,0.6307613790372412
8,3,rf,raw_pca17,resample16,272,0.8434782608695652,0.840784660228895
8,3,mlp,raw_pca17,resample16,272,0.7304347826086957,0.7231139665922276
8,3,svm,joint_angle,global4,44,0.7913043478260869,0.7754656196516662
8,3,knn,joint_angle,global4,44,0.6782608695652174,0.6729583803752601
8,3,rf,joint_angle,global4,44,0.782608695652174,0.7745628355384454
8,3,mlp,joint_angle,global4,44,0.7913043478260869,0.7884451314224233
8,3,svm,joint_angle,global5,55,0.7913043478260869,0.7815990861550334
8,3,knn,joint_angle,global5,55,0.6347826086956522,0.622394144807938
8,3,rf,joint_angle,global5,55,0.8260869565217391,0.8251978337078599
8,3,mlp,joint_angle,global5,55,0.7478260869565218,0.7432269237911431
8,3,svm,joint_angle,pyramid,165,0.808695652173913,0.8060620573551608
8,3,knn,joint_angle,pyramid,165,0.7652173913043478,0.7727683481375379
8,3,rf,joint_angle,pyramid,165,0.8782608695652174,0.8818559880092388
8,3,mlp,joint_angle,pyramid,165,0.7130434782608696,0.7207729470023372
8,3,svm,joint_angle,resample16,176,0.8347826086956521,0.8351536220806169
8,3,knn,joint_angle,resample16,176,0.8434782608695652,0.8459231931254886
8,3,rf,joint_angle,resample16,176,0.8608695652173913,0.8639394996338288
8,3,mlp,joint_angle,resample16,176,0.7391304347826086,0.7385393664341033
8,3,svm,corrected,global4,68,0.7739130434782608,0.7790018317352212
8,3,knn,corrected,global4,68,0.591304347826087,0.5571482599678088
8,3,rf,corrected,global4,68,0.8260869565217391,0.8258830179561887
8,3,mlp,corrected,global4,68,0.808695652173913,0.8073573954192331
8,3,svm,corrected,global5,85,0.7739130434782608,0.7725417100670651
8,3,knn,corrected,global5,85,0.5739130434782609,0.542620897343536
8,3,rf,corrected,global5,85,0.8782608695652174,0.879544708492077
8,3,mlp,corrected,global5,85,0.7652173913043478,0.7618463194201319
8,3,svm,corrected,pyramid,255,0.8173913043478261,0.8192760942760943
8,3,knn,corrected,pyramid,255,0.6695652173913044,0.6563285326135696
8,3,rf,corrected,pyramid,255,0.9043478260869565,0.9067178316857393
8,3,mlp,corrected,pyramid,255,0.8,0.8020484615343856
8,3,svm,corrected,resample16,272,0.782608695652174,0.7885015433390047
8,3,knn,corrected,resample16,272,0.808695652173913,0.8080220977279801
8,3,rf,corrected,resample16,272,0.8695652173913043,0.8721411663272128
8,3,mlp,corrected,resample16,272,0.8869565217391304,0.8888746653452536
8,3,svm,optimized_action,global4,68,0.6956521739130435,0.6955962521853994
8,3,knn,optimized_action,global4,68,0.6173913043478261,0.5797261083114474
8,3,rf,optimized_action,global4,68,0.8347826086956521,0.8353205789738297
8,3,mlp,optimized_action,global4,68,0.7913043478260869,0.7854174026988782
8,3,svm,optimized_action,global5,85,0.7130434782608696,0.7076601760812288
8,3,knn,optimized_action,global5,85,0.6347826086956522,0.610847430202269
8,3,rf,optimized_action,global5,85,0.8782608695652174,0.8788037623243015
8,3,mlp,optimized_action,global5,85,0.7043478260869566,0.6809033047330919
8,3,svm,optimized_action,pyramid,255,0.7478260869565218,0.7507196875617929
8,3,knn,optimized_action,pyramid,255,0.6347826086956522,0.6144054998746075
8,3,rf,optimized_action,pyramid,255,0.8521739130434782,0.8535503977318162
8,3,mlp,optimized_action,pyramid,255,0.7217391304347827,0.7196392044218132
8,3,svm,optimized_action,resample16,272,0.808695652173913,0.8084288223823108
8,3,knn,optimized_action,resample16,272,0.782608695652174,0.7837163239985819
8,3,rf,optimized_action,resample16,272,0.9043478260869565,0.9064605329311212
8,3,mlp,optimized_action,resample16,272,0.8260869565217391,0.8247909655483469
8,3,svm,optimized_full,global4,252,0.5217391304347826,0.5007833436404865
8,3,knn,optimized_full,global4,252,0.4956521739130435,0.5008882428940569
8,3,rf,optimized_full,global4,252,0.5652173913043478,0.5465754943668847
8,3,mlp,optimized_full,global4,252,0.4956521739130435,0.48826638016396445
8,3,svm,optimized_full,global5,315,0.46956521739130436,0.453364705361672
8,3,knn,optimized_full,global5,315,0.48695652173913045,0.4924033941061805
8,3,rf,optimized_full,global5,315,0.5217391304347826,0.5140873712302284
8,3,mlp,optimized_full,global5,315,0.5478260869565217,0.5348484848484849
8,3,svm,optimized_full,pyramid,945,0.41739130434782606,0.4139575702075702
8,3,knn,optimized_full,pyramid,945,0.48695652173913045,0.4745514197161608
8,3,rf,optimized_full,pyramid,945,0.5739130434782609,0.5620686557232083
8,3,mlp,optimized_full,pyramid,945,0.46956521739130436,0.45080835271818276
8,3,svm,optimized_full,resample16,1008,0.391304347826087,0.38160578456631083
8,3,knn,optimized_full,resample16,1008,0.4782608695652174,0.4584668479391976
8,3,rf,optimized_full,resample16,1008,0.5130434782608696,0.4961342260481428
8,3,mlp,optimized_full,resample16,1008,0.3739130434782609,0.3626632208052581
9,3,svm,raw,global4,252,0.33043478260869563,0.3300689190933094
9,3,knn,raw,global4,252,0.30434782608695654,0.30305542364365895
9,3,rf,raw,global4,252,0.43478260869565216,0.4231900543531805
9,3,mlp,raw,global4,252,0.3652173913043478,0.36170055997642203
9,3,svm,raw,global5,315,0.34782608695652173,0.3454839169911154
9,3,knn,raw,global5,315,0.30434782608695654,0.30093956050310355
9,3,rf,raw,global5,315,0.5130434782608696,0.4879084780121181
9,3,mlp,raw,global5,315,0.4,0.39586009032153463
9,3,svm,raw,pyramid,945,0.3217391304347826,0.32197032004291076
9,3,knn,raw,pyramid,945,0.3652173913043478,0.3659663865546219
9,3,rf,raw,pyramid,945,0.5652173913043478,0.5616530031120629
9,3,mlp,raw,pyramid,945,0.391304347826087,0.3959248492678726
9,3,svm,raw,resample16,1008,0.4608695652173913,0.4593474959517397
9,3,knn,raw,resample16,1008,0.3652173913043478,0.36382001651916035
9,3,rf,raw,resample16,1008,0.6521739130434783,0.652684655889524
9,3,mlp,raw,resample16,1008,0.4434782608695652,0.4418764089589517
9,3,svm,raw_pca11,global4,44,0.5130434782608696,0.5259493602351848
9,3,knn,raw_pca11,global4,44,0.4956521739130435,0.4716521751562182
9,3,rf,raw_pca11,global4,44,0.7043478260869566,0.7035755465988024
9,3,mlp,raw_pca11,global4,44,0.6,0.6021370694238208
9,3,svm,raw_pca11,global5,55,0.5130434782608696,0.5207230381335207
9,3,knn,raw_pca11,global5,55,0.5043478260869565,0.48261803701211653
9,3,rf,raw_pca11,global5,55,0.6434782608695652,0.647748986416219
9,3,mlp,raw_pca11,global5,55,0.5304347826086957,0.5308379326175928
9,3,svm,raw_pca11,pyramid,165,0.46956521739130436,0.48098129227661063
9,3,knn,raw_pca11,pyramid,165,0.5391304347826087,0.5184853592631411
9,3,rf,raw_pca11,pyramid,165,0.6869565217391305,0.6848486715211868
9,3,mlp,raw_pca11,pyramid,165,0.591304347826087,0.5861509835194045
9,3,svm,raw_pca11,resample16,176,0.7217391304347827,0.7265917204677775
9,3,knn,raw_pca11,resample16,176,0.5565217391304348,0.5508394549592371
9,3,rf,raw_pca11,resample16,176,0.7652173913043478,0.7673615784986764
9,3,mlp,raw_pca11,resample16,176,0.7217391304347827,0.7142504117542817
9,3,svm,raw_pca17,global4,68,0.5652173913043478,0.5727727406752174
9,3,knn,raw_pca17,global4,68,0.5826086956521739,0.5733597528655668
9,3,rf,raw_pca17,global4,68,0.7739130434782608,0.7745049216321447
9,3,mlp,raw_pca17,global4,68,0.6521739130434783,0.6460126177432872
9,3,svm,raw_pca17,global5,85,0.5652173913043478,0.5674082496978495
9,3,knn,raw_pca17,global5,85,0.5652173913043478,0.5517813051146384
9,3,rf,raw_pca17,global5,85,0.7565217391304347,0.757415181940694
9,3,mlp,raw_pca17,global5,85,0.6260869565217392,0.6219244069853826
9,3,svm,raw_pca17,pyramid,255,0.5478260869565217,0.561386853160201
9,3,knn,raw_pca17,pyramid,255,0.5826086956521739,0.566144383692262
9,3,rf,raw_pca17,pyramid,255,0.6782608695652174,0.6774314129523766
9,3,mlp,raw_pca17,pyramid,255,0.6260869565217392,0.6287442396313364
9,3,svm,raw_pca17,resample16,272,0.7739130434782608,0.7839255890980029
9,3,knn,raw_pca17,resample16,272,0.5478260869565217,0.5258972313265482
9,3,rf,raw_pca17,resample16,272,0.8434782608695652,0.8476870063857609
9,3,mlp,raw_pca17,resample16,272,0.7304347826086957,0.732267830259393
9,3,svm,joint_angle,global4,44,0.7478260869565218,0.7487081501616385
9,3,knn,joint_angle,global4,44,0.591304347826087,0.5820850273735868
9,3,rf,joint_angle,global4,44,0.8260869565217391,0.8237290830944083
9,3,mlp,joint_angle,global4,44,0.7565217391304347,0.7451124894402206
9,3,svm,joint_angle,global5,55,0.7391304347826086,0.7436419724715982
9,3,knn,joint_angle,global5,55,0.5739130434782609,0.5683124745624746
9,3,rf,joint_angle,global5,55,0.7478260869565218,0.7500361638132537
9,3,mlp,joint_angle,global5,55,0.7565217391304347,0.7545891479715009
9,3,svm,joint_angle,pyramid,165,0.7565217391304347,0.7598579075632991
9,3,knn,joint_angle,pyramid,165,0.5826086956521739,0.57513961062021
9,3,rf,joint_angle,pyramid,165,0.7739130434782608,0.7766997864017088
9,3,mlp,joint_angle,pyramid,165,0.7565217391304347,0.7574233303895381
9,3,svm,joint_angle,resample16,176,0.8,0.8039361779744404
9,3,knn,joint_angle,resample16,176,0.6869565217391305,0.6731737322344533
9,3,rf,joint_angle,resample16,176,0.8608695652173913,0.8622650005628728
9,3,mlp,joint_angle,resample16,176,0.8608695652173913,0.8631433381433382
9,3,svm,corrected,global4,68,0.6956521739130435,0.692155756241343
9,3,knn,corrected,global4,68,0.6086956521739131,0.5796852329531151
9,3,rf,corrected,global4,68,0.7391304347826086,0.7432150529069657
9,3,mlp,corrected,global4,68,0.7304347826086957,0.720104739716406
9,3,svm,corrected,global5,85,0.7130434782608696,0.7083652782370695
9,3,knn,corrected,global5,85,0.5826086956521739,0.5590001920799756
9,3,rf,corrected,global5,85,0.8,0.8006167292612306
9,3,mlp,corrected,global5,85,0.7391304347826086,0.7237135045405722
9,3,svm,corrected,pyramid,255,0.7130434782608696,0.7133297232697083
9,3,knn,corrected,pyramid,255,0.5739130434782609,0.5529867487555826
9,3,rf,corrected,pyramid,255,0.7565217391304347,0.7541795665634675
9,3,mlp,corrected,pyramid,255,0.6782608695652174,0.6704990350151641
9,3,svm,corrected,resample16,272,0.7739130434782608,0.7829509018533408
9,3,knn,corrected,resample16,272,0.6869565217391305,0.6767070081621166
9,3,rf,corrected,resample16,272,0.8434782608695652,0.8438029169363319
9,3,mlp,corrected,resample16,272,0.8173913043478261,0.8181770140041779
9,3,svm,optimized_action,global4,68,0.7130434782608696,0.7119997538089193
9,3,knn,optimized_action,global4,68,0.5652173913043478,0.5609778436297065
9,3,rf,optimized_action,global4,68,0.7391304347826086,0.7439522889773204
9,3,mlp,optimized_action,global4,68,0.7304347826086957,0.7283718991036064
9,3,svm,optimized_action,global5,85,0.7739130434782608,0.774156775610264
9,3,knn,optimized_action,global5,85,0.5217391304347826,0.5219071115088357
9,3,rf,optimized_action,global5,85,0.808695652173913,0.8096857998655175
9,3,mlp,optimized_action,global5,85,0.6956521739130435,0.6811794398816154
9,3,svm,optimized_action,pyramid,255,0.7217391304347827,0.7258909251606358
9,3,knn,optimized_action,pyramid,255,0.5565217391304348,0.5464171630838297
9,3,rf,optimized_action,pyramid,255,0.808695652173913,0.8089308268648298
9,3,mlp,optimized_action,pyramid,255,0.6695652173913044,0.667970285243401
9,3,svm,optimized_action,resample16,272,0.782608695652174,0.788696423636866
9,3,knn,optimized_action,resample16,272,0.6173913043478261,0.5946620402265563
9,3,rf,optimized_action,resample16,272,0.8869565217391304,0.88798312482523
9,3,mlp,optimized_action,resample16,272,0.7739130434782608,0.7740526240526241
9,3,svm,optimized_full,global4,252,0.3739130434782609,0.3902017170959407
9,3,knn,optimized_full,global4,252,0.3652173913043478,0.3678481733766286
9,3,rf,optimized_full,global4,252,0.34782608695652173,0.3483878895556824
9,3,mlp,optimized_full,global4,252,0.3565217391304348,0.37245071561156307
9,3,svm,optimized_full,global5,315,0.3739130434782609,0.395021645021645
9,3,knn,optimized_full,global5,315,0.3652173913043478,0.3608685429615663
9,3,rf,optimized_full,global5,315,0.4260869565217391,0.43547431031384826
9,3,mlp,optimized_full,global5,315,0.3739130434782609,0.38309166513680876
9,3,svm,optimized_full,pyramid,945,0.33043478260869563,0.33544859170521946
9,3,knn,optimized_full,pyramid,945,0.3391304347826087,0.31685128824663705
9,3,rf,optimized_full,pyramid,945,0.3130434782608696,0.32086489119737205
9,3,mlp,optimized_full,pyramid,945,0.3217391304347826,0.3150039662234784
9,3,svm,optimized_full,resample16,1008,0.3130434782608696,0.3255983480121411
9,3,knn,optimized_full,resample16,1008,0.2956521739130435,0.2878821093654853
9,3,rf,optimized_full,resample16,1008,0.4,0.36475211748300135
9,3,mlp,optimized_full,resample16,1008,0.34782608695652173,0.3361922908937322
10,3,svm,raw,global4,252,0.3391304347826087,0.2941863834667433
10,3,knn,raw,global4,252,0.30434782608695654,0.28329032169810137
10,3,rf,raw,global4,252,0.43478260869565216,0.39836860670194
10,3,mlp,raw,global4,252,0.3217391304347826,0.2838272725133027
10,3,svm,raw,global5,315,0.3652173913043478,0.3369177711469801
10,3,knn,raw,global5,315,0.30434782608695654,0.29656609173058407
10,3,rf,raw,global5,315,0.391304347826087,0.35877289249382277
10,3,mlp,raw,global5,315,0.3652173913043478,0.34156213890409287
10,3,svm,raw,pyramid,945,0.4,0.3827787952787953
10,3,knn,raw,pyramid,945,0.33043478260869563,0.316809096700401
10,3,rf,raw,pyramid,945,0.4608695652173913,0.4324548509331118
10,3,mlp,raw,pyramid,945,0.391304347826087,0.3744815097756274
10,3,svm,raw,resample16,1008,0.3565217391304348,0.3366965323487063
10,3,knn,raw,resample16,1008,0.34782608695652173,0.28478442483019145
10,3,rf,raw,resample16,1008,0.5652173913043478,0.5528413028413028
10,3,mlp,raw,resample16,1008,0.3739130434782609,0.3518658837742285
10,3,svm,raw_pca11,global4,44,0.5826086956521739,0.5846055648282992
10,3,knn,raw_pca11,global4,44,0.5391304347826087,0.5163150257375181
10,3,rf,raw_pca11,global4,44,0.5565217391304348,0.5504710222795329
10,3,mlp,raw_pca11,global4,44,0.6434782608695652,0.6303329029235989
10,3,svm,raw_pca11,global5,55,0.5739130434782609,0.5699744342042606
10,3,knn,raw_pca11,global5,55,0.5391304347826087,0.5257079420396922
10,3,rf,raw_pca11,global5,55,0.5739130434782609,0.5586209242758168
10,3,mlp,raw_pca11,global5,55,0.6521739130434783,0.6446972869840384
10,3,svm,raw_pca11,pyramid,165,0.6434782608695652,0.6468496086377814
10,3,knn,raw_pca11,pyramid,165,0.5478260869565217,0.5277399014241119
10,3,rf,raw_pca11,pyramid,165,0.6086956521739131,0.6063731934699678
10,3,mlp,raw_pca11,pyramid,165,0.6782608695652174,0.6797283734783734
10,3,svm,raw_pca11,resample16,176,0.6608695652173913,0.6765392197272811
10,3,knn,raw_pca11,resample16,176,0.5043478260869565,0.46080218435175585
10,3,rf,raw_pca11,resample16,176,0.6608695652173913,0.6446672634172634
10,3,mlp,raw_pca11,resample16,176,0.6173913043478261,0.6118113912231559
10,3,svm,raw_pca17,global4,68,0.6086956521739131,0.6096275398636893
10,3,knn,raw_pca17,global4,68,0.591304347826087,0.577393373045547
10,3,rf,raw_pca17,global4,68,0.5826086956521739,0.5759710930442637
