sequence_id,frame_index,joint_index,joint_name,affected,automatic_confidence,oracle_confidence
05c116dc4ea7,1,6,middle_pip,0,0.8664204332074789,1.0
05c116dc4ea7,1,7,ring_mcp,0,0.7184567209299945,1.0
05c116dc4ea7,1,8,ring_pip,0,0.8992728090582964,1.0
05c116dc4ea7,1,9,little_mcp,0,0.7052634569802317,1.0
05c116dc4ea7,1,10,little_pip,0,0.9030082789242799,1.0
05c116dc4ea7,2,0,thumb_cmc,0,0.3327612377429338,1.0
05c116dc4ea7,2,1,thumb_mcp,0,0.8181955580045517,1.0
05c116dc4ea7,2,2,thumb_ip,0,0.6711881817350791,1.0
05c116dc4ea7,2,3,index_mcp,0,0.28182852688623344,1.0
05c116dc4ea7,2,4,index_pip,0,0.675234029736136,1.0
05c116dc4ea7,2,5,middle_mcp,0,0.5029012581997371,1.0
05c116dc4ea7,2,6,middle_pip,0,0.8195972764560447,1.0
05c116dc4ea7,2,7,ring_mcp,0,0.5948045758045153,1.0
05c116dc4ea7,2,8,ring_pip,0,0.868963676810573,1.0
05c116dc4ea7,2,9,little_mcp,0,0.7505642004269116,1.0
05c116dc4ea7,2,10,little_pip,0,0.6512175307870898,1.0
05c116dc4ea7,3,0,thumb_cmc,0,0.6266159658639767,1.0
05c116dc4ea7,3,1,thumb_mcp,0,0.8941260047734655,1.0
05c116dc4ea7,3,2,thumb_ip,0,0.704817676727983,1.0
05c116dc4ea7,3,3,index_mcp,0,0.7061958682600401,1.0
05c116dc4ea7,3,4,index_pip,0,0.34620463991899614,1.0
05c116dc4ea7,3,5,middle_mcp,0,0.46764593629130374,1.0
05c116dc4ea7,3,6,middle_pip,0,0.6654660435556411,1.0
05c116dc4ea7,3,7,ring_mcp,0,0.5861907851776323,1.0
05c116dc4ea7,3,8,ring_pip,0,0.7019130677823793,1.0
05c116dc4ea7,3,9,little_mcp,0,0.866686024652921,1.0
05c116dc4ea7,3,10,little_pip,0,0.5155989491250972,1.0
05c116dc4ea7,4,0,thumb_cmc,0,0.2608100631659783,1.0
05c116dc4ea7,4,1,thumb_mcp,0,0.5592221890924036,1.0
05c116dc4ea7,4,2,thumb_ip,0,0.6579911400147502,1.0
05c116dc4ea7,4,3,index_mcp,0,0.6405492242316569,1.0
05c116dc4ea7,4,4,index_pip,0,0.38788686567866765,1.0
05c116dc4ea7,4,5,middle_mcp,0,0.8010698624129103,1.0
05c116dc4ea7,4,6,middle_pip,0,0.6071510435593892,1.0
05c116dc4ea7,4,7,ring_mcp,0,0.41872823835431894,1.0
05c116dc4ea7,4,8,ring_pip,0,0.48144861427288704,1.0
05c116dc4ea7,4,9,little_mcp,0,0.06545782462415652,1.0
05c116dc4ea7,4,10,little_pip,0,0.25241343111660164,1.0
05c116dc4ea7,5,0,thumb_cmc,0,0.7219799516438852,1.0
05c116dc4ea7,5,1,thumb_mcp,0,0.7543033934025943,1.0
05c116dc4ea7,5,2,thumb_ip,0,0.5748506146189266,1.0
05c116dc4ea7,5,3,index_mcp,0,0.4463099003319778,1.0
05c116dc4ea7,5,4,index_pip,0,0.5891294842817713,1.0
05c116dc4ea7,5,5,middle_mcp,0,0.6164393460980794,1.0
05c116dc4ea7,5,6,middle_pip,0,0.7386753812366853,1.0
05c116dc4ea7,5,7,ring_mcp,0,0.6035325694642035,1.0
05c116dc4ea7,5,8,ring_pip,0,0.778270233922854,1.0
05c116dc4ea7,5,9,little_mcp,0,0.04974984719312526,1.0
05c116dc4ea7,5,10,little_pip,0,0.33711531796571836,1.0
05c116dc4ea7,6,0,thumb_cmc,0,0.25206141887213274,1.0
05c116dc4ea7,6,1,thumb_mcp,0,0.796119042881008,1.0
05c116dc4ea7,6,2,thumb_ip,0,0.4910432655297309,1.0
05c116dc4ea7,6,3,index_mcp,0,0.1426793399776885,1.0
05c116dc4ea7,6,4,index_pip,0,0.11849579359415384,1.0
05c116dc4ea7,6,5,middle_mcp,0,0.2352651055924684,1.0
05c116dc4ea7,6,6,middle_pip,0,0.3808111994077168,1.0
05c116dc4ea7,6,7,ring_mcp,0,0.3602579452344735,1.0
05c116dc4ea7,6,8,ring_pip,0,0.4546167637128872,1.0
05c116dc4ea7,6,9,little_mcp,0,0.5279089977072486,1.0
05c116dc4ea7,6,10,little_pip,0,0.6495441387282238,1.0
05c116dc4ea7,7,0,thumb_cmc,0,0.2644543043472758,1.0
05c116dc4ea7,7,1,thumb_mcp,0,0.14410951835298202,1.0
05c116dc4ea7,7,2,thumb_ip,0,0.6857816873350624,1.0
05c116dc4ea7,7,3,index_mcp,0,0.1243605103768496,1.0
05c116dc4ea7,7,4,index_pip,0,0.03644804255986995,1.0
05c116dc4ea7,7,5,middle_mcp,0,0.24092220159644054,1.0
05c116dc4ea7,7,6,middle_pip,0,0.15562490846841417,1.0
05c116dc4ea7,7,7,ring_mcp,0,0.15339153084375637,1.0
05c116dc4ea7,7,8,ring_pip,0,0.09708421816859797,1.0
05c116dc4ea7,7,9,little_mcp,0,0.4834614397579281,1.0
05c116dc4ea7,7,10,little_pip,0,0.22647977661561927,1.0
05c116dc4ea7,8,0,thumb_cmc,0,0.2391278595354736,1.0
05c116dc4ea7,8,1,thumb_mcp,0,0.45907121166530196,1.0
05c116dc4ea7,8,2,thumb_ip,0,0.7925839014049528,1.0
05c116dc4ea7,8,3,index_mcp,0,0.28267542694355985,1.0
05c116dc4ea7,8,4,index_pip,0,0.14916772206925727,1.0
05c116dc4ea7,8,5,middle_mcp,0,0.5549974041886451,1.0
05c116dc4ea7,8,6,middle_pip,0,0.778507072186907,1.0
05c116dc4ea7,8,7,ring_mcp,0,0.49693497109332974,1.0
05c116dc4ea7,8,8,ring_pip,0,0.632987603824083,1.0
05c116dc4ea7,8,9,little_mcp,0,0.14374690823266573,1.0
05c116dc4ea7,8,10,little_pip,0,0.42981241754110555,1.0
05c116dc4ea7,9,0,thumb_cmc,0,0.4470423106597215,1.0
05c116dc4ea7,9,1,thumb_mcp,0,0.8196341866472697,1.0
05c116dc4ea7,9,2,thumb_ip,0,0.7807470233875878,1.0
05c116dc4ea7,9,3,index_mcp,0,0.23462831997341793,1.0
05c116dc4ea7,9,4,index_pip,0,0.11547656750162454,1.0
05c116dc4ea7,9,5,middle_mcp,0,0.37199907425827317,1.0
05c116dc4ea7,9,6,middle_pip,0,0.5919862091359047,1.0
05c116dc4ea7,9,7,ring_mcp,0,0.14748521241573678,1.0
05c116dc4ea7,9,8,ring_pip,0,0.3958015027645694,1.0
05c116dc4ea7,9,9,little_mcp,0,0.11719782386773664,1.0
05c116dc4ea7,9,10,little_pip,0,0.13733435037730865,1.0
05c116dc4ea7,10,0,thumb_cmc,0,0.21945244248578158,1.0
05c116dc4ea7,10,1,thumb_mcp,0,0.507652095174161,1.0
05c116dc4ea7,10,2,thumb_ip,0,0.34969057961420547,1.0
05c116dc4ea7,10,3,index_mcp,0,0.08694921532054656,1.0
05c116dc4ea7,10,4,index_pip,0,0.46006469040531495,1.0
05c116dc4ea7,10,5,middle_mcp,0,0.563386153071835,1.0
05c116dc4ea7,10,6,middle_pip,0,0.48125876072965956,1.0
05c116dc4ea7,10,7,ring_mcp,0,0.14282584148210586,1.0
05c116dc4ea7,10,8,ring_pip,0,0.6971007238718296,1.0
05c116dc4ea7,10,9,little_mcp,0,0.176986130409139,1.0
05c116dc4ea7,10,10,little_pip,0,0.21163029091125996,1.0
05c116dc4ea7,11,0,thumb_cmc,0,0.22417322448242888,1.0
05c116dc4ea7,11,1,thumb_mcp,0,0.3804509699920749,1.0
05c116dc4ea7,11,2,thumb_ip,0,0.3458229931959257,1.0
05c116dc4ea7,11,3,index_mcp,0,0.13934625379127594,1.0
05c116dc4ea7,11,4,index_pip,0,0.1352412242259129,1.0
05c116dc4ea7,11,5,middle_mcp,0,0.16085377314433455,1.0
05c116dc4ea7,11,6,middle_pip,0,0.4377061787150926,1.0
05c116dc4ea7,11,7,ring_mcp,0,0.11719117863978522,1.0
05c116dc4ea7,11,8,ring_pip,0,0.6540252950391324,1.0
05c116dc4ea7,11,9,little_mcp,0,0.19953351432062894,1.0
05c116dc4ea7,11,10,little_pip,0,0.26444116742873414,1.0
05c116dc4ea7,12,0,thumb_cmc,0,0.8220027161082364,1.0
05c116dc4ea7,12,1,thumb_mcp,0,0.5289018115722609,1.0
05c116dc4ea7,12,2,thumb_ip,0,0.6851920375152882,1.0
05c116dc4ea7,12,3,index_mcp,0,0.11269871262815988,1.0
05c116dc4ea7,12,4,index_pip,0,0.3609582766807435,1.0
05c116dc4ea7,12,5,middle_mcp,0,0.36346082931772294,1.0
05c116dc4ea7,12,6,middle_pip,0,0.3151015754028636,1.0
05c116dc4ea7,12,7,ring_mcp,0,0.1161801792265485,1.0
05c116dc4ea7,12,8,ring_pip,0,0.6134018744098776,1.0
05c116dc4ea7,12,9,little_mcp,0,0.21172839442971067,1.0
05c116dc4ea7,12,10,little_pip,0,0.5559122755666319,1.0
05c116dc4ea7,13,0,thumb_cmc,0,0.3470501240901195,1.0
05c116dc4ea7,13,1,thumb_mcp,0,0.6410622332215586,1.0
05c116dc4ea7,13,2,thumb_ip,0,0.2355360085162852,1.0
05c116dc4ea7,13,3,index_mcp,0,0.050178942940501056,1.0
05c116dc4ea7,13,4,index_pip,0,0.5129598375254214,1.0
05c116dc4ea7,13,5,middle_mcp,0,0.40827618638275015,1.0
05c116dc4ea7,13,6,middle_pip,0,0.3925019449201771,1.0
05c116dc4ea7,13,7,ring_mcp,0,0.5059754069497491,1.0
05c116dc4ea7,13,8,ring_pip,0,0.4304795983234578,1.0
05c116dc4ea7,13,9,little_mcp,0,0.0792693824818996,1.0
05c116dc4ea7,13,10,little_pip,0,0.28427290966710533,1.0
05c116dc4ea7,14,0,thumb_cmc,0,0.6507442795233886,1.0
05c116dc4ea7,14,1,thumb_mcp,0,0.25696720456560757,1.0
05c116dc4ea7,14,2,thumb_ip,0,0.3178619778531781,1.0
05c116dc4ea7,14,3,index_mcp,0,0.3021286580830529,1.0
05c116dc4ea7,14,4,index_pip,0,0.16901619990201652,1.0
05c116dc4ea7,14,5,middle_mcp,0,0.15398049717534207,1.0
05c116dc4ea7,14,6,middle_pip,0,0.60171349449589,1.0
05c116dc4ea7,14,7,ring_mcp,0,0.6429615213488787,1.0
05c116dc4ea7,14,8,ring_pip,0,0.4752691445958627,1.0
05c116dc4ea7,14,9,little_mcp,0,0.15138792225717151,1.0
05c116dc4ea7,14,10,little_pip,0,0.08405972409789524,1.0
05c116dc4ea7,15,0,thumb_cmc,0,0.37463250896138117,1.0
05c116dc4ea7,15,1,thumb_mcp,0,0.4397287749523979,1.0
05c116dc4ea7,15,2,thumb_ip,0,0.4427555824563206,1.0
05c116dc4ea7,15,3,index_mcp,0,0.10707726322375169,1.0
05c116dc4ea7,15,4,index_pip,0,0.542011167398615,1.0
05c116dc4ea7,15,5,middle_mcp,0,0.6201028305386985,1.0
05c116dc4ea7,15,6,middle_pip,0,0.737524010539258,1.0
05c116dc4ea7,15,7,ring_mcp,0,0.22511543548621918,1.0
05c116dc4ea7,15,8,ring_pip,0,0.6270933672734865,1.0
05c116dc4ea7,15,9,little_mcp,0,0.47722971938228315,1.0
05c116dc4ea7,15,10,little_pip,0,0.33768463259917353,1.0
05c116dc4ea7,16,0,thumb_cmc,0,0.32710135454251926,1.0
05c116dc4ea7,16,1,thumb_mcp,0,0.5342679582153852,1.0
05c116dc4ea7,16,2,thumb_ip,0,0.675285479603799,1.0
05c116dc4ea7,16,3,index_mcp,0,0.23247247925154568,1.0
05c116dc4ea7,16,4,index_pip,0,0.32460333346242154,1.0
05c116dc4ea7,16,5,middle_mcp,0,0.372131982324561,1.0
05c116dc4ea7,16,6,middle_pip,0,0.2748754609487868,1.0
05c116dc4ea7,16,7,ring_mcp,0,0.1120131748116843,1.0
05c116dc4ea7,16,8,ring_pip,0,0.17483321573183297,1.0
05c116dc4ea7,16,9,little_mcp,0,0.6742462504614805,1.0
05c116dc4ea7,16,10,little_pip,0,0.3246491694571413,1.0
05c116dc4ea7,17,0,thumb_cmc,0,0.38862255067092183,1.0
05c116dc4ea7,17,1,thumb_mcp,0,0.6431794180065008,1.0
05c116dc4ea7,17,2,thumb_ip,0,0.36480212260387285,1.0
05c116dc4ea7,17,3,index_mcp,0,0.6871804340643421,1.0
05c116dc4ea7,17,4,index_pip,0,0.49427496347278016,1.0
05c116dc4ea7,17,5,middle_mcp,0,0.6459993432550223,1.0
05c116dc4ea7,17,6,middle_pip,0,0.416995510115099,1.0
05c116dc4ea7,17,7,ring_mcp,0,0.38654366830693326,1.0
05c116dc4ea7,17,8,ring_pip,0,0.3281186137876218,1.0
05c116dc4ea7,17,9,little_mcp,0,0.5934413915888638,1.0
05c116dc4ea7,17,10,little_pip,0,0.5297777162900195,1.0
05c116dc4ea7,18,0,thumb_cmc,0,0.4674693707413161,1.0
05c116dc4ea7,18,1,thumb_mcp,0,0.8506989020030199,1.0
05c116dc4ea7,18,2,thumb_ip,0,0.7410098221940415,1.0
05c116dc4ea7,18,3,index_mcp,0,0.38983958704619864,1.0
05c116dc4ea7,18,4,index_pip,0,0.4607687531864863,1.0
05c116dc4ea7,18,5,middle_mcp,0,0.5779880243212299,1.0
05c116dc4ea7,18,6,middle_pip,0,0.5240987902013361,1.0
05c116dc4ea7,18,7,ring_mcp,0,0.5209872406682643,1.0
05c116dc4ea7,18,8,ring_pip,0,0.48646105710613213,1.0
05c116dc4ea7,18,9,little_mcp,0,0.4499018413251938,1.0
05c116dc4ea7,18,10,little_pip,0,0.6574698709381639,1.0
05c116dc4ea7,19,0,thumb_cmc,0,0.5519531989216613,1.0
05c116dc4ea7,19,1,thumb_mcp,0,0.7368268737150813,1.0
05c116dc4ea7,19,2,thumb_ip,0,0.7392116890858478,1.0
05c116dc4ea7,19,3,index_mcp,0,0.46473024388170214,1.0
05c116dc4ea7,19,4,index_pip,0,0.7521387678733398,1.0
05c116dc4ea7,19,5,middle_mcp,0,0.7348286654447735,1.0
05c116dc4ea7,19,6,middle_pip,0,0.6703208101002787,1.0
05c116dc4ea7,19,7,ring_mcp,0,0.6323404356361864,1.0
05c116dc4ea7,19,8,ring_pip,0,0.6456780217153287,1.0
05c116dc4ea7,19,9,little_mcp,0,0.6992538730370702,1.0
05c116dc4ea7,19,10,little_pip,0,0.797278391121164,1.0
05c116dc4ea7,20,0,thumb_cmc,0,0.5120080605743116,1.0
05c116dc4ea7,20,1,thumb_mcp,0,0.738758893272954,1.0
05c116dc4ea7,20,2,thumb_ip,0,0.5514506978131699,1.0
05c116dc4ea7,20,3,index_mcp,0,0.6744513022448947,1.0
05c116dc4ea7,20,4,index_pip,0,0.6584753722675564,1.0
05c116dc4ea7,20,5,middle_mcp,0,0.7886904571992884,1.0
05c116dc4ea7,20,6,middle_pip,0,0.7937737462550042,1.0
05c116dc4ea7,20,7,ring_mcp,0,0.7801090519291405,1.0
05c116dc4ea7,20,8,ring_pip,0,0.6943512130928193,1.0
05c116dc4ea7,20,9,little_mcp,0,0.6987996410974064,1.0
05c116dc4ea7,20,10,little_pip,0,0.8491551863005191,1.0
05c116dc4ea7,21,0,thumb_cmc,0,0.7782826830727432,1.0
05c116dc4ea7,21,1,thumb_mcp,0,0.8758272270052163,1.0
05c116dc4ea7,21,2,thumb_ip,0,0.7247268633419394,1.0
05c116dc4ea7,21,3,index_mcp,0,0.8880251738312192,1.0
05c116dc4ea7,21,4,index_pip,0,0.7042452355442881,1.0
05c116dc4ea7,21,5,middle_mcp,0,0.9377691381355038,1.0
05c116dc4ea7,21,6,middle_pip,0,0.8385441817253577,1.0
05c116dc4ea7,21,7,ring_mcp,0,0.9312975412744301,1.0
05c116dc4ea7,21,8,ring_pip,0,0.8753908701237866,1.0
05c116dc4ea7,21,9,little_mcp,0,0.8141828073286448,1.0
05c116dc4ea7,21,10,little_pip,0,0.9235426355193348,1.0
05c116dc4ea7,22,0,thumb_cmc,0,0.873512112162794,1.0
05c116dc4ea7,22,1,thumb_mcp,0,0.9343321754675362,1.0
05c116dc4ea7,22,2,thumb_ip,0,0.777977593147703,1.0
05c116dc4ea7,22,3,index_mcp,0,0.8248122005872417,1.0
05c116dc4ea7,22,4,index_pip,0,0.8290651144848868,1.0
05c116dc4ea7,22,5,middle_mcp,0,0.8751905907066013,1.0
05c116dc4ea7,22,6,middle_pip,0,0.8897528949890328,1.0
05c116dc4ea7,22,7,ring_mcp,0,0.7682348149443853,1.0
05c116dc4ea7,22,8,ring_pip,0,0.7790052220971206,1.0
05c116dc4ea7,22,9,little_mcp,0,0.7178871575154124,1.0
05c116dc4ea7,22,10,little_pip,0,0.7355762618409069,1.0
05c116dc4ea7,23,0,thumb_cmc,0,0.8488774976975125,1.0
05c116dc4ea7,23,1,thumb_mcp,0,0.9372976769200819,1.0
05c116dc4ea7,23,2,thumb_ip,0,0.848146609949548,1.0
05c116dc4ea7,23,3,index_mcp,0,0.8716859041133087,1.0
05c116dc4ea7,23,4,index_pip,0,0.9366253471877924,1.0
05c116dc4ea7,23,5,middle_mcp,0,0.7913093288356214,1.0
05c116dc4ea7,23,6,middle_pip,0,0.7265660436898485,1.0
05c116dc4ea7,23,7,ring_mcp,0,0.8413644616003834,1.0
05c116dc4ea7,23,8,ring_pip,0,0.822328064878291,1.0
05c116dc4ea7,23,9,little_mcp,0,0.833792708111057,1.0
05c116dc4ea7,23,10,little_pip,0,0.8709643144770398,1.0
05c116dc4ea7,24,0,thumb_cmc,0,0.8411875725621002,1.0
05c116dc4ea7,24,1,thumb_mcp,0,0.707169916009682,1.0
05c116dc4ea7,24,2,thumb_ip,0,0.6512932670380431,1.0
05c116dc4ea7,24,3,index_mcp,0,0.5729965664011976,1.0
05c116dc4ea7,24,4,index_pip,0,0.7430107464118922,1.0
05c116dc4ea7,24,5,middle_mcp,0,0.7480744713754186,1.0
05c116dc4ea7,24,6,middle_pip,0,0.8789381029388942,1.0
05c116dc4ea7,24,7,ring_mcp,0,0.824652856259096,1.0
05c116dc4ea7,24,8,ring_pip,0,0.863694888086723,1.0
05c116dc4ea7,24,9,little_mcp,0,0.6345860151315466,1.0
05c116dc4ea7,24,10,little_pip,0,0.9015490718722659,1.0
05c116dc4ea7,25,0,thumb_cmc,0,0.8281301724462486,1.0
05c116dc4ea7,25,1,thumb_mcp,0,0.8896879072706668,1.0
05c116dc4ea7,25,2,thumb_ip,0,0.8316987896370827,1.0
05c116dc4ea7,25,3,index_mcp,0,0.8241047505344723,1.0
05c116dc4ea7,25,4,index_pip,0,0.831850207936297,1.0
05c116dc4ea7,25,5,middle_mcp,1,0.9222579064271691,0.0
05c116dc4ea7,25,6,middle_pip,1,0.9642686673597924,0.0
05c116dc4ea7,25,7,ring_mcp,0,0.9400726309793616,1.0
05c116dc4ea7,25,8,ring_pip,0,0.9073218112445685,1.0
05c116dc4ea7,25,9,little_mcp,0,0.8699109896003503,1.0
05c116dc4ea7,25,10,little_pip,0,0.9365628485937418,1.0
05c116dc4ea7,26,0,thumb_cmc,0,0.816047117083035,1.0
05c116dc4ea7,26,1,thumb_mcp,0,0.7684597895039053,1.0
05c116dc4ea7,26,2,thumb_ip,0,0.724557741203571,1.0
05c116dc4ea7,26,3,index_mcp,0,0.775718419364631,1.0
05c116dc4ea7,26,4,index_pip,0,0.6821398642248678,1.0
05c116dc4ea7,26,5,middle_mcp,1,0.9622238956494577,0.0
05c116dc4ea7,26,6,middle_pip,1,0.995244858328539,0.0
05c116dc4ea7,26,7,ring_mcp,0,0.9060156595134731,1.0
05c116dc4ea7,26,8,ring_pip,0,0.8713855372498623,1.0
05c116dc4ea7,26,9,little_mcp,0,0.8302322267467271,1.0
05c116dc4ea7,26,10,little_pip,0,0.8166855584371814,1.0
05c116dc4ea7,27,0,thumb_cmc,0,0.6879776724587954,1.0
05c116dc4ea7,27,1,thumb_mcp,0,0.7286030109650716,1.0
05c116dc4ea7,27,2,thumb_ip,0,0.731076218331076,1.0
05c116dc4ea7,27,3,index_mcp,0,0.7236101919507633,1.0
05c116dc4ea7,27,4,index_pip,0,0.6624948896941802,1.0
05c116dc4ea7,27,5,middle_mcp,1,0.9977114418675417,0.0
05c116dc4ea7,27,6,middle_pip,1,0.9989420332593933,0.0
05c116dc4ea7,27,7,ring_mcp,0,0.91615614829592,1.0
05c116dc4ea7,27,8,ring_pip,0,0.8732960223119889,1.0
05c116dc4ea7,27,9,little_mcp,0,0.7912888169879745,1.0
05c116dc4ea7,27,10,little_pip,0,0.8157953070143509,1.0
05c116dc4ea7,28,0,thumb_cmc,0,0.5650952205681958,1.0
05c116dc4ea7,28,1,thumb_mcp,0,0.5251750429843969,1.0
05c116dc4ea7,28,2,thumb_ip,0,0.40237739887550555,1.0
05c116dc4ea7,28,3,index_mcp,0,0.3970169651825164,1.0
05c116dc4ea7,28,4,index_pip,0,0.18783572398784792,1.0
05c116dc4ea7,28,5,middle_mcp,1,0.9987121242758757,0.0
05c116dc4ea7,28,6,middle_pip,1,0.9999854198362494,0.0
05c116dc4ea7,28,7,ring_mcp,0,0.7553284986487842,1.0
05c116dc4ea7,28,8,ring_pip,0,0.3965934604259198,1.0
05c116dc4ea7,28,9,little_mcp,0,0.5317816146043625,1.0
05c116dc4ea7,28,10,little_pip,0,0.28775432371278825,1.0
05c116dc4ea7,29,0,thumb_cmc,0,0.6292197102800354,1.0
05c116dc4ea7,29,1,thumb_mcp,0,0.770785575279136,1.0
05c116dc4ea7,29,2,thumb_ip,0,0.6396810887249835,1.0
05c116dc4ea7,29,3,index_mcp,0,0.4706148625328338,1.0
05c116dc4ea7,29,4,index_pip,0,0.2817752444525279,1.0
05c116dc4ea7,29,5,middle_mcp,1,0.99999475565931,0.0
05c116dc4ea7,29,6,middle_pip,1,0.9999989048824817,0.0
05c116dc4ea7,29,7,ring_mcp,0,0.6421939840888266,1.0
05c116dc4ea7,29,8,ring_pip,0,0.5470910781123489,1.0
05c116dc4ea7,29,9,little_mcp,0,0.6114499680413037,1.0
05c116dc4ea7,29,10,little_pip,0,0.28276805695780566,1.0
05c116dc4ea7,30,0,thumb_cmc,0,0.6207771891515513,1.0
05c116dc4ea7,30,1,thumb_mcp,0,0.6933407472833972,1.0
05c116dc4ea7,30,2,thumb_ip,0,0.7097732424613841,1.0
05c116dc4ea7,30,3,index_mcp,0,0.4978408245440835,1.0
05c116dc4ea7,30,4,index_pip,0,0.6195892527009933,1.0
05c116dc4ea7,30,5,middle_mcp,0,0.73616605422343,1.0
05c116dc4ea7,30,6,middle_pip,0,0.4985170699043773,1.0
05c116dc4ea7,30,7,ring_mcp,0,0.5476838521122721,1.0
05c116dc4ea7,30,8,ring_pip,0,0.6606030286067224,1.0
05c116dc4ea7,30,9,little_mcp,0,0.4418041499855421,1.0
05c116dc4ea7,30,10,little_pip,0,0.5975956210360298,1.0
05c116dc4ea7,31,0,thumb_cmc,0,0.3335397158853945,1.0
05c116dc4ea7,31,1,thumb_mcp,0,0.45458821704501295,1.0
05c116dc4ea7,31,2,thumb_ip,0,0.5248149376544206,1.0
05c116dc4ea7,31,3,index_mcp,0,0.16814731261580326,1.0
05c116dc4ea7,31,4,index_pip,0,0.5063169372681244,1.0
05c116dc4ea7,31,5,middle_mcp,0,0.9030697898397799,1.0
05c116dc4ea7,31,6,middle_pip,0,0.6084241415714208,1.0
05c116dc4ea7,31,7,ring_mcp,0,0.8070405872921093,1.0
05c116dc4ea7,31,8,ring_pip,0,0.4133843450856434,1.0
05c116dc4ea7,31,9,little_mcp,0,0.3168904384055641,1.0
05c116dc4ea7,31,10,little_pip,0,0.2778774785802916,1.0
05c116dc4ea7,32,0,thumb_cmc,0,0.3677875991508281,1.0
05c116dc4ea7,32,1,thumb_mcp,0,0.6246172258527355,1.0
05c116dc4ea7,32,2,thumb_ip,0,0.3941868422149428,1.0
05c116dc4ea7,32,3,index_mcp,0,0.7671339641498508,1.0
05c116dc4ea7,32,4,index_pip,0,0.14907869388422104,1.0
05c116dc4ea7,32,5,middle_mcp,0,0.8322234073500125,1.0
05c116dc4ea7,32,6,middle_pip,0,0.7366729565101391,1.0
05c116dc4ea7,32,7,ring_mcp,0,0.6699548064884001,1.0
05c116dc4ea7,32,8,ring_pip,0,0.555362155839658,1.0
05c116dc4ea7,32,9,little_mcp,0,0.4637256370399913,1.0
05c116dc4ea7,32,10,little_pip,0,0.28714284247135663,1.0
05c116dc4ea7,33,0,thumb_cmc,0,0.6610744671226105,1.0
05c116dc4ea7,33,1,thumb_mcp,0,0.8538563458998518,1.0
05c116dc4ea7,33,2,thumb_ip,0,0.6441181069968084,1.0
05c116dc4ea7,33,3,index_mcp,0,0.8328933746313141,1.0
05c116dc4ea7,33,4,index_pip,0,0.11280146707993985,1.0
05c116dc4ea7,33,5,middle_mcp,0,0.8519937232221645,1.0
05c116dc4ea7,33,6,middle_pip,0,0.8822942804122013,1.0
05c116dc4ea7,33,7,ring_mcp,0,0.810349746456999,1.0
05c116dc4ea7,33,8,ring_pip,0,0.8144824563067203,1.0
05c116dc4ea7,33,9,little_mcp,0,0.8749102551844371,1.0
05c116dc4ea7,33,10,little_pip,0,0.5691209597993514,1.0
05c116dc4ea7,34,0,thumb_cmc,0,0.7104641982985049,1.0
05c116dc4ea7,34,1,thumb_mcp,0,0.6855106564935441,1.0
05c116dc4ea7,34,2,thumb_ip,0,0.6036187773491684,1.0
05c116dc4ea7,34,3,index_mcp,0,0.8025700368698963,1.0
05c116dc4ea7,34,4,index_pip,0,0.16007827814821943,1.0
05c116dc4ea7,34,5,middle_mcp,0,0.5753473781602318,1.0
05c116dc4ea7,34,6,middle_pip,0,0.49854752482409087,1.0
05c116dc4ea7,34,7,ring_mcp,0,0.489053071198727,1.0
05c116dc4ea7,34,8,ring_pip,0,0.7324852411688634,1.0
05c116dc4ea7,34,9,little_mcp,0,0.5471177798164469,1.0
05c116dc4ea7,34,10,little_pip,0,0.6209974109086437,1.0
05c116dc4ea7,35,0,thumb_cmc,0,0.22531342314816924,1.0
05c116dc4ea7,35,1,thumb_mcp,0,0.3074827120879614,1.0
05c116dc4ea7,35,2,thumb_ip,0,0.29674773488262113,1.0
05c116dc4ea7,35,3,index_mcp,0,0.30537281084615453,1.0
05c116dc4ea7,35,4,index_pip,0,0.2810382879002184,1.0
05c116dc4ea7,35,5,middle_mcp,0,0.6620301870100099,1.0
05c116dc4ea7,35,6,middle_pip,0,0.5159962289283915,1.0
05c116dc4ea7,35,7,ring_mcp,0,0.7682643704255283,1.0
05c116dc4ea7,35,8,ring_pip,0,0.3297014630534541,1.0
05c116dc4ea7,35,9,little_mcp,0,0.509979156248968,1.0
05c116dc4ea7,35,10,little_pip,0,0.20768518421106497,1.0
05c116dc4ea7,36,0,thumb_cmc,0,0.5630282035903188,1.0
05c116dc4ea7,36,1,thumb_mcp,0,0.7500251913643569,1.0
05c116dc4ea7,36,2,thumb_ip,0,0.6122083305146986,1.0
05c116dc4ea7,36,3,index_mcp,0,0.2899252481803749,1.0
05c116dc4ea7,36,4,index_pip,0,0.19161417728556263,1.0
05c116dc4ea7,36,5,middle_mcp,0,0.3150095175673841,1.0
05c116dc4ea7,36,6,middle_pip,0,0.6106379965189733,1.0
05c116dc4ea7,36,7,ring_mcp,0,0.44821435275593946,1.0
05c116dc4ea7,36,8,ring_pip,0,0.40227137404690827,1.0
05c116dc4ea7,36,9,little_mcp,0,0.4499366917151913,1.0
05c116dc4ea7,36,10,little_pip,0,0.2060452341077257,1.0
05c116dc4ea7,37,0,thumb_cmc,0,0.5095327318589415,1.0
05c116dc4ea7,37,1,thumb_mcp,0,0.8010603376199198,1.0
05c116dc4ea7,37,2,thumb_ip,0,0.6142249066566907,1.0
05c116dc4ea7,37,3,index_mcp,0,0.5674956463864278,1.0
