repeat,shot,num_train,num_test,classifier,feature_set,accuracy,macro_f1,kappa
3,5,30,115,knn,optimized_action,0.6434782608695652,0.6342773316681427,0.5705828779599271
3,5,30,115,rf,optimized_action,0.8,0.801470658153434,0.7599164926931107
3,5,30,115,mlp,optimized_action,0.7043478260869566,0.7075701528320808,0.6453514739229025
3,5,30,115,svm,optimized_full,0.5130434782608696,0.5321478178621036,0.4157670325682663
3,5,30,115,knn,optimized_full,0.5130434782608696,0.5103565365025466,0.41465188147609533
3,5,30,115,rf,optimized_full,0.5391304347826087,0.537113346347942,0.44861588565225263
3,5,30,115,mlp,optimized_full,0.5739130434782609,0.5715755578974674,0.48874977318091084
3,10,60,115,svm,raw,0.6260869565217392,0.6384721038173723,0.5512704174228675
3,10,60,115,knn,raw,0.48695652173913045,0.47377485150063725,0.3842453943189037
3,10,60,115,rf,raw,0.6434782608695652,0.6392155037316328,0.5717140521391588
3,10,60,115,mlp,raw,0.6086956521739131,0.6022928848510245,0.5306122448979591
3,10,60,115,svm,raw_pca17,0.7739130434782608,0.776466003669186,0.7286012526096033
3,10,60,115,knn,raw_pca17,0.7652173913043478,0.7672995737344466,0.7176502682549786
3,10,60,115,rf,raw_pca17,0.808695652173913,0.8155505827332453,0.7701462705551013
3,10,60,115,mlp,raw_pca17,0.7565217391304347,0.7611065778140441,0.7076713572401271
3,10,60,115,svm,corrected,0.782608695652174,0.7874222973622823,0.7391343798203429
3,10,60,115,knn,corrected,0.7478260869565218,0.7573487924291727,0.6972035591065916
3,10,60,115,rf,corrected,0.8434782608695652,0.8516490850873001,0.8121085594989561
3,10,60,115,mlp,corrected,0.7739130434782608,0.7832541136112564,0.7286751361161524
3,10,60,115,svm,optimized_action,0.7652173913043478,0.7719773613237111,0.7183417997097243
3,10,60,115,knn,optimized_action,0.7304347826086957,0.7387259108064036,0.6762622593534326
3,10,60,115,rf,optimized_action,0.8608695652173913,0.8677824082858407,0.8330460030850195
3,10,60,115,mlp,optimized_action,0.782608695652174,0.7899637129566792,0.7391817109679761
3,10,60,115,svm,optimized_full,0.6695652173913044,0.6839170262699675,0.6037000090686497
3,10,60,115,knn,optimized_full,0.6,0.5944739328101826,0.5204423896292267
3,10,60,115,rf,optimized_full,0.7391304347826086,0.7384084116267163,0.6873584050747621
3,10,60,115,mlp,optimized_full,0.6869565217391305,0.6865901283857939,0.625
4,1,6,115,svm,raw,0.2956521739130435,0.26452439595007843,0.15279672578444747
